"component_id","component_size","crosses_splits","splits","sample_id","split","tumor_type"
"Meningioma__enh_1555","2","False","train","Meningioma__enh_1555","train","Meningioma"
"Meningioma__enh_1555","2","False","train","Meningioma__enh_1762","train","Meningioma"
"Meningioma__enh_1556","2","False","train","Meningioma__enh_1556","train","Meningioma"
"Meningioma__enh_1556","2","False","train","Meningioma__enh_1763","train","Meningioma"
"Meningioma__enh_1561","2","True","train,val","Meningioma__enh_1561","train","Meningioma"
"Meningioma__enh_1561","2","True","train,val","Meningioma__enh_1766","val","Meningioma"
"Meningioma__enh_1565","2","False","train","Meningioma__enh_1565","train","Meningioma"
"Meningioma__enh_1565","2","False","train","Meningioma__enh_1770","train","Meningioma"
"Meningioma__enh_1566","2","True","test,train","Meningioma__enh_1566","train","Meningioma"
"Meningioma__enh_1566","2","True","test,train","Meningioma__enh_906","test","Meningioma"
"Meningioma__enh_1568","2","False","train","Meningioma__enh_1568","train","Meningioma"
"Meningioma__enh_1568","2","False","train","Meningioma__enh_1771","train","Meningioma"
"Meningioma__enh_1570","2","False","train","Meningioma__enh_1570","train","Meningioma"
"Meningioma__enh_1570","2","False","train","Meningioma__enh_1773","train","Meningioma"
"Meningioma__enh_1571","2","True","test,val","Meningioma__enh_1571","val","Meningioma"
"Meningioma__enh_1571","2","True","test,val","Meningioma__enh_907","test","Meningioma"
"Meningioma__enh_1572","2","False","train","Meningioma__enh_1572","train","Meningioma"
"Meningioma__enh_1572","2","False","train","Meningioma__enh_1774","train","Meningioma"
"Meningioma__enh_1573","2","False","train","Meningioma__enh_1573","train","Meningioma"
"Meningioma__enh_1573","2","False","train","Meningioma__enh_1775","train","Meningioma"
"Meningioma__enh_1574","2","True","test,train","Meningioma__enh_1574","train","Meningioma"
"Meningioma__enh_1574","2","True","test,train","Meningioma__enh_908","test","Meningioma"
"Meningioma__enh_1575","2","True","train,val","Meningioma__enh_1575","val","Meningioma"
"Meningioma__enh_1575","2","True","train,val","Meningioma__enh_1776","train","Meningioma"
"Meningioma__enh_1576","2","False","train","Meningioma__enh_1576","train","Meningioma"
"Meningioma__enh_1576","2","False","train","Meningioma__enh_1777","train","Meningioma"
"Meningioma__enh_1577","2","True","train,val","Meningioma__enh_1577","val","Meningioma"
"Meningioma__enh_1577","2","True","train,val","Meningioma__enh_1778","train","Meningioma"
"Meningioma__enh_1578","2","False","train","Meningioma__enh_1578","train","Meningioma"
"Meningioma__enh_1578","2","False","train","Meningioma__enh_1797","train","Meningioma"
"Meningioma__enh_1579","2","True","test,val","Meningioma__enh_1579","val","Meningioma"
"Meningioma__enh_1579","2","True","test,val","Meningioma__enh_909","test","Meningioma"
"Meningioma__enh_1580","2","False","train","Meningioma__enh_1580","train","Meningioma"
"Meningioma__enh_1580","2","False","train","Meningioma__enh_1779","train","Meningioma"
"Meningioma__enh_1581","2","False","train","Meningioma__enh_1581","train","Meningioma"
"Meningioma__enh_1581","2","False","train","Meningioma__enh_1780","train","Meningioma"
"Meningioma__enh_1582","2","False","train","Meningioma__enh_1582","train","Meningioma"
"Meningioma__enh_1582","2","False","train","Meningioma__enh_1781","train","Meningioma"
"Meningioma__enh_1583","2","True","test,train","Meningioma__enh_1583","train","Meningioma"
"Meningioma__enh_1583","2","True","test,train","Meningioma__enh_910","test","Meningioma"
"Meningioma__enh_1585","2","False","train","Meningioma__enh_1585","train","Meningioma"
"Meningioma__enh_1585","2","False","train","Meningioma__enh_1783","train","Meningioma"
"Meningioma__enh_1586","2","True","test,val","Meningioma__enh_1586","val","Meningioma"
"Meningioma__enh_1586","2","True","test,val","Meningioma__enh_911","test","Meningioma"
"Meningioma__enh_1587","2","False","val","Meningioma__enh_1587","val","Meningioma"
"Meningioma__enh_1587","2","False","val","Meningioma__enh_1798","val","Meningioma"
"Meningioma__enh_1588","2","True","train,val","Meningioma__enh_1588","val","Meningioma"
"Meningioma__enh_1588","2","True","train,val","Meningioma__enh_1799","train","Meningioma"
"Meningioma__enh_1590","2","False","train","Meningioma__enh_1590","train","Meningioma"
"Meningioma__enh_1590","2","False","train","Meningioma__enh_1800","train","Meningioma"
"Meningioma__enh_1592","2","False","train","Meningioma__enh_1592","train","Meningioma"
"Meningioma__enh_1592","2","False","train","Meningioma__enh_1801","train","Meningioma"
"Meningioma__enh_1596","2","False","train","Meningioma__enh_1596","train","Meningioma"
"Meningioma__enh_1596","2","False","train","Meningioma__enh_1804","train","Meningioma"
"Meningioma__enh_1597","2","False","train","Meningioma__enh_1597","train","Meningioma"
"Meningioma__enh_1597","2","False","train","Meningioma__enh_1805","train","Meningioma"
"Meningioma__enh_1601","2","True","train,val","Meningioma__enh_1601","train","Meningioma"
"Meningioma__enh_1601","2","True","train,val","Meningioma__enh_1808","val","Meningioma"
"Meningioma__enh_1602","2","True","test,train","Meningioma__enh_1602","train","Meningioma"
"Meningioma__enh_1602","2","True","test,train","Meningioma__enh_918","test","Meningioma"
"Meningioma__enh_1603","2","False","train","Meningioma__enh_1603","train","Meningioma"
"Meningioma__enh_1603","2","False","train","Meningioma__enh_1809","train","Meningioma"
"Meningioma__enh_1604","2","True","train,val","Meningioma__enh_1604","val","Meningioma"
"Meningioma__enh_1604","2","True","train,val","Meningioma__enh_1810","train","Meningioma"
"Meningioma__enh_1605","2","False","train","Meningioma__enh_1605","train","Meningioma"
"Meningioma__enh_1605","2","False","train","Meningioma__enh_1811","train","Meningioma"
"Meningioma__enh_1606","2","True","test,val","Meningioma__enh_1606","val","Meningioma"
"Meningioma__enh_1606","2","True","test,val","Meningioma__enh_919","test","Meningioma"
"Meningioma__enh_1608","2","False","train","Meningioma__enh_1608","train","Meningioma"
"Meningioma__enh_1608","2","False","train","Meningioma__enh_1813","train","Meningioma"
"Meningioma__enh_1609","2","True","test,train","Meningioma__enh_1609","train","Meningioma"
"Meningioma__enh_1609","2","True","test,train","Meningioma__enh_920","test","Meningioma"
"Meningioma__enh_1612","2","False","train","Meningioma__enh_1612","train","Meningioma"
"Meningioma__enh_1612","2","False","train","Meningioma__enh_1815","train","Meningioma"
"Meningioma__enh_1613","2","True","train,val","Meningioma__enh_1613","train","Meningioma"
"Meningioma__enh_1613","2","True","train,val","Meningioma__enh_1816","val","Meningioma"
"Meningioma__enh_1617","2","True","train,val","Meningioma__enh_1617","train","Meningioma"
"Meningioma__enh_1617","2","True","train,val","Meningioma__enh_1819","val","Meningioma"
"Meningioma__enh_1618","2","True","test,train","Meningioma__enh_1618","train","Meningioma"
"Meningioma__enh_1618","2","True","test,train","Meningioma__enh_922","test","Meningioma"
"Meningioma__enh_1620","2","False","train","Meningioma__enh_1620","train","Meningioma"
"Meningioma__enh_1620","2","False","train","Meningioma__enh_1821","train","Meningioma"
"Meningioma__enh_1622","2","False","train","Meningioma__enh_1622","train","Meningioma"
"Meningioma__enh_1622","2","False","train","Meningioma__enh_1707","train","Meningioma"
"Meningioma__enh_1623","2","False","train","Meningioma__enh_1623","train","Meningioma"
"Meningioma__enh_1623","2","False","train","Meningioma__enh_1708","train","Meningioma"
"Meningioma__enh_1630","2","False","train","Meningioma__enh_1630","train","Meningioma"
"Meningioma__enh_1630","2","False","train","Meningioma__enh_1712","train","Meningioma"
"Meningioma__enh_1631","2","True","test,train","Meningioma__enh_1631","train","Meningioma"
"Meningioma__enh_1631","2","True","test,train","Meningioma__enh_890","test","Meningioma"
"Meningioma__enh_1632","2","False","train","Meningioma__enh_1632","train","Meningioma"
"Meningioma__enh_1632","2","False","train","Meningioma__enh_1713","train","Meningioma"
"Meningioma__enh_1633","2","False","train","Meningioma__enh_1633","train","Meningioma"
"Meningioma__enh_1633","2","False","train","Meningioma__enh_1714","train","Meningioma"
"Meningioma__enh_1634","2","False","train","Meningioma__enh_1634","train","Meningioma"
"Meningioma__enh_1634","2","False","train","Meningioma__enh_1716","train","Meningioma"
"Meningioma__enh_1635","2","False","train","Meningioma__enh_1635","train","Meningioma"
"Meningioma__enh_1635","2","False","train","Meningioma__enh_1791","train","Meningioma"
"Meningioma__enh_1636","2","False","train","Meningioma__enh_1636","train","Meningioma"
"Meningioma__enh_1636","2","False","train","Meningioma__enh_1717","train","Meningioma"
"Meningioma__enh_1637","2","False","train","Meningioma__enh_1637","train","Meningioma"
"Meningioma__enh_1637","2","False","train","Meningioma__enh_1718","train","Meningioma"
"Meningioma__enh_1639","2","False","train","Meningioma__enh_1639","train","Meningioma"
"Meningioma__enh_1639","2","False","train","Meningioma__enh_1721","train","Meningioma"
"Meningioma__enh_1641","2","True","train,val","Meningioma__enh_1641","train","Meningioma"
"Meningioma__enh_1641","2","True","train,val","Meningioma__enh_1722","val","Meningioma"
"Meningioma__enh_1642","2","False","train","Meningioma__enh_1642","train","Meningioma"
"Meningioma__enh_1642","2","False","train","Meningioma__enh_1723","train","Meningioma"
"Meningioma__enh_1643","2","True","test,val","Meningioma__enh_1643","val","Meningioma"
"Meningioma__enh_1643","2","True","test,val","Meningioma__enh_892","test","Meningioma"
"Meningioma__enh_1644","2","False","train","Meningioma__enh_1644","train","Meningioma"
"Meningioma__enh_1644","2","False","train","Meningioma__enh_1724","train","Meningioma"
"Meningioma__enh_1845","2","True","train,val","Meningioma__enh_1845","val","Meningioma"
"Meningioma__enh_1845","2","True","train,val","Meningioma__enh_2096","train","Meningioma"
"Meningioma__enh_1849","2","False","train","Meningioma__enh_1849","train","Meningioma"
"Meningioma__enh_1849","2","False","train","Meningioma__enh_2100","train","Meningioma"
"Meningioma__enh_1865","2","True","train,val","Meningioma__enh_1865","train","Meningioma"
"Meningioma__enh_1865","2","True","train,val","Meningioma__enh_2112","val","Meningioma"
"Meningioma__enh_1866","2","False","train","Meningioma__enh_1866","train","Meningioma"
"Meningioma__enh_1866","2","False","train","Meningioma__enh_2113","train","Meningioma"
"Meningioma__enh_1867","2","True","test,train","Meningioma__enh_1867","train","Meningioma"
"Meningioma__enh_1867","2","True","test,train","Meningioma__enh_946","test","Meningioma"
"Meningioma__enh_1869","2","True","train,val","Meningioma__enh_1869","val","Meningioma"
"Meningioma__enh_1869","2","True","train,val","Meningioma__enh_2115","train","Meningioma"
"Meningioma__enh_1872","2","True","test,train","Meningioma__enh_1872","train","Meningioma"
"Meningioma__enh_1872","2","True","test,train","Meningioma__enh_999","test","Meningioma"
"Meningioma__enh_1873","2","False","val","Meningioma__enh_1873","val","Meningioma"
"Meningioma__enh_1873","2","False","val","Meningioma__enh_2274","val","Meningioma"
"Meningioma__enh_1874","2","False","train","Meningioma__enh_1874","train","Meningioma"
"Meningioma__enh_1874","2","False","train","Meningioma__enh_2275","train","Meningioma"
"Meningioma__enh_1875","2","True","train,val","Meningioma__enh_1875","val","Meningioma"
"Meningioma__enh_1875","2","True","train,val","Meningioma__enh_2276","train","Meningioma"
"Meningioma__enh_1878","2","False","train","Meningioma__enh_1878","train","Meningioma"
"Meningioma__enh_1878","2","False","train","Meningioma__enh_2278","train","Meningioma"
"Meningioma__enh_1889","2","False","train","Meningioma__enh_1889","train","Meningioma"
"Meningioma__enh_1889","2","False","train","Meningioma__enh_2285","train","Meningioma"
"Meningioma__enh_1892","2","False","train","Meningioma__enh_1892","train","Meningioma"
"Meningioma__enh_1892","2","False","train","Meningioma__enh_2288","train","Meningioma"
"Meningioma__enh_1893","2","False","train","Meningioma__enh_1893","train","Meningioma"
"Meningioma__enh_1893","2","False","train","Meningioma__enh_2206","train","Meningioma"
"Meningioma__enh_1894","2","False","train","Meningioma__enh_1894","train","Meningioma"
"Meningioma__enh_1894","2","False","train","Meningioma__enh_2289","train","Meningioma"
"Meningioma__enh_1896","2","False","train","Meningioma__enh_1896","train","Meningioma"
"Meningioma__enh_1896","2","False","train","Meningioma__enh_2290","train","Meningioma"
"Meningioma__enh_1905","2","False","train","Meningioma__enh_1905","train","Meningioma"
"Meningioma__enh_1905","2","False","train","Meningioma__enh_2116","train","Meningioma"
"Meningioma__enh_1912","2","True","test,train","Meningioma__enh_1912","train","Meningioma"
"Meningioma__enh_1912","2","True","test,train","Meningioma__enh_949","test","Meningioma"
"Meningioma__enh_1915","2","False","train","Meningioma__enh_1915","train","Meningioma"
"Meningioma__enh_1915","2","False","train","Meningioma__enh_2124","train","Meningioma"
"Meningioma__enh_1917","2","True","test,train","Meningioma__enh_1917","train","Meningioma"
"Meningioma__enh_1917","2","True","test,train","Meningioma__enh_951","test","Meningioma"
"Meningioma__enh_1919","2","True","train,val","Meningioma__enh_1919","train","Meningioma"
"Meningioma__enh_1919","2","True","train,val","Meningioma__enh_2127","val","Meningioma"
"Meningioma__enh_1921","2","True","train,val","Meningioma__enh_1921","train","Meningioma"
"Meningioma__enh_1921","2","True","train,val","Meningioma__enh_2129","val","Meningioma"
"Meningioma__enh_1924","2","True","test,train","Meningioma__enh_1924","train","Meningioma"
"Meningioma__enh_1924","2","True","test,train","Meningioma__enh_952","test","Meningioma"
"Meningioma__enh_1928","2","False","train","Meningioma__enh_1928","train","Meningioma"
"Meningioma__enh_1928","2","False","train","Meningioma__enh_2135","train","Meningioma"
"Meningioma__enh_1930","2","True","train,val","Meningioma__enh_1930","val","Meningioma"
"Meningioma__enh_1930","2","True","train,val","Meningioma__enh_2136","train","Meningioma"
"Meningioma__enh_1934","2","False","train","Meningioma__enh_1934","train","Meningioma"
"Meningioma__enh_1934","2","False","train","Meningioma__enh_2140","train","Meningioma"
"Meningioma__enh_1935","2","True","test,train","Meningioma__enh_1935","train","Meningioma"
"Meningioma__enh_1935","2","True","test,train","Meningioma__enh_954","test","Meningioma"
"Meningioma__enh_1938","2","True","train,val","Meningioma__enh_1938","val","Meningioma"
"Meningioma__enh_1938","2","True","train,val","Meningioma__enh_2210","train","Meningioma"
"Meningioma__enh_1943","2","True","train,val","Meningioma__enh_1943","train","Meningioma"
"Meningioma__enh_1943","2","True","train,val","Meningioma__enh_2146","val","Meningioma"
"Meningioma__enh_1953","2","False","train","Meningioma__enh_1953","train","Meningioma"
"Meningioma__enh_1953","2","False","train","Meningioma__enh_2153","train","Meningioma"
"Meningioma__enh_1954","2","True","test,train","Meningioma__enh_1954","train","Meningioma"
"Meningioma__enh_1954","2","True","test,train","Meningioma__enh_959","test","Meningioma"
"Meningioma__enh_1955","2","False","train","Meningioma__enh_1955","train","Meningioma"
"Meningioma__enh_1955","2","False","train","Meningioma__enh_2154","train","Meningioma"
"Meningioma__enh_1956","2","True","train,val","Meningioma__enh_1956","val","Meningioma"
"Meningioma__enh_1956","2","True","train,val","Meningioma__enh_2155","train","Meningioma"
"Meningioma__enh_1957","2","True","train,val","Meningioma__enh_1957","train","Meningioma"
"Meningioma__enh_1957","2","True","train,val","Meningioma__enh_2156","val","Meningioma"
"Meningioma__enh_1958","2","True","test,train","Meningioma__enh_1958","train","Meningioma"
"Meningioma__enh_1958","2","True","test,train","Meningioma__enh_960","test","Meningioma"
"Meningioma__enh_1964","2","True","test,train","Meningioma__enh_1964","train","Meningioma"
"Meningioma__enh_1964","2","True","test,train","Meningioma__enh_961","test","Meningioma"
"Meningioma__enh_1969","2","False","train","Meningioma__enh_1969","train","Meningioma"
"Meningioma__enh_1969","2","False","train","Meningioma__enh_2164","train","Meningioma"
"Meningioma__enh_1970","2","True","test,train","Meningioma__enh_1970","train","Meningioma"
"Meningioma__enh_1970","2","True","test,train","Meningioma__enh_963","test","Meningioma"
"Meningioma__enh_1971","2","False","val","Meningioma__enh_1971","val","Meningioma"
"Meningioma__enh_1971","2","False","val","Meningioma__enh_2165","val","Meningioma"
"Meningioma__enh_1973","2","True","train,val","Meningioma__enh_1973","train","Meningioma"
"Meningioma__enh_1973","2","True","train,val","Meningioma__enh_2166","val","Meningioma"
"Meningioma__enh_1974","2","False","train","Meningioma__enh_1974","train","Meningioma"
"Meningioma__enh_1974","2","False","train","Meningioma__enh_2167","train","Meningioma"
"Meningioma__enh_1983","2","False","train","Meningioma__enh_1983","train","Meningioma"
"Meningioma__enh_1983","2","False","train","Meningioma__enh_2213","train","Meningioma"
"Meningioma__enh_1986","2","True","train,val","Meningioma__enh_1986","val","Meningioma"
"Meningioma__enh_1986","2","True","train,val","Meningioma__enh_2176","train","Meningioma"
"Meningioma__enh_1988","2","True","train,val","Meningioma__enh_1988","val","Meningioma"
"Meningioma__enh_1988","2","True","train,val","Meningioma__enh_2178","train","Meningioma"
"Meningioma__enh_1994","2","True","test,train","Meningioma__enh_1994","train","Meningioma"
"Meningioma__enh_1994","2","True","test,train","Meningioma__enh_979","test","Meningioma"
"Meningioma__enh_2004","2","False","train","Meningioma__enh_2004","train","Meningioma"
"Meningioma__enh_2004","2","False","train","Meningioma__enh_2214","train","Meningioma"
"Meningioma__enh_2009","2","False","train","Meningioma__enh_2009","train","Meningioma"
"Meningioma__enh_2009","2","False","train","Meningioma__enh_2193","train","Meningioma"
"Meningioma__enh_2016","2","True","train,val","Meningioma__enh_2016","train","Meningioma"
"Meningioma__enh_2016","2","True","train,val","Meningioma__enh_2217","val","Meningioma"
"Meningioma__enh_2020","2","True","test,train","Meningioma__enh_2020","train","Meningioma"
"Meningioma__enh_2020","2","True","test,train","Meningioma__enh_981","test","Meningioma"
"Meningioma__enh_2022","2","False","train","Meningioma__enh_2022","train","Meningioma"
"Meningioma__enh_2022","2","False","train","Meningioma__enh_2221","train","Meningioma"
"Meningioma__enh_2023","2","True","test,train","Meningioma__enh_2023","train","Meningioma"
"Meningioma__enh_2023","2","True","test,train","Meningioma__enh_982","test","Meningioma"
"Meningioma__enh_2027","2","False","train","Meningioma__enh_2027","train","Meningioma"
"Meningioma__enh_2027","2","False","train","Meningioma__enh_2225","train","Meningioma"
"Meningioma__enh_2029","2","True","train,val","Meningioma__enh_2029","train","Meningioma"
"Meningioma__enh_2029","2","True","train,val","Meningioma__enh_2199","val","Meningioma"
"Meningioma__enh_2032","2","False","val","Meningioma__enh_2032","val","Meningioma"
"Meningioma__enh_2032","2","False","val","Meningioma__enh_2229","val","Meningioma"
"Meningioma__enh_2034","2","True","test,train","Meningioma__enh_2034","train","Meningioma"
"Meningioma__enh_2034","2","True","test,train","Meningioma__enh_984","test","Meningioma"
"Meningioma__enh_2039","2","False","train","Meningioma__enh_2039","train","Meningioma"
"Meningioma__enh_2039","2","False","train","Meningioma__enh_2234","train","Meningioma"
"Meningioma__enh_2040","2","True","train,val","Meningioma__enh_2040","train","Meningioma"
"Meningioma__enh_2040","2","True","train,val","Meningioma__enh_2200","val","Meningioma"
"Meningioma__enh_2044","2","False","train","Meningioma__enh_2044","train","Meningioma"
"Meningioma__enh_2044","2","False","train","Meningioma__enh_2237","train","Meningioma"
"Meningioma__enh_2045","2","True","train,val","Meningioma__enh_2045","train","Meningioma"
"Meningioma__enh_2045","2","True","train,val","Meningioma__enh_2238","val","Meningioma"
"Meningioma__enh_2051","2","True","test,val","Meningioma__enh_2051","val","Meningioma"
"Meningioma__enh_2051","2","True","test,val","Meningioma__enh_974","test","Meningioma"
"Meningioma__enh_2059","2","False","train","Meningioma__enh_2059","train","Meningioma"
"Meningioma__enh_2059","2","False","train","Meningioma__enh_2248","train","Meningioma"
"Meningioma__enh_2069","2","True","test,val","Meningioma__enh_2069","val","Meningioma"
"Meningioma__enh_2069","2","True","test,val","Meningioma__enh_993","test","Meningioma"
"Meningioma__enh_2071","2","False","train","Meningioma__enh_2071","train","Meningioma"
"Meningioma__enh_2071","2","False","train","Meningioma__enh_2256","train","Meningioma"
"Meningioma__enh_2074","2","False","train","Meningioma__enh_2074","train","Meningioma"
"Meningioma__enh_2074","2","False","train","Meningioma__enh_2258","train","Meningioma"
"Meningioma__enh_2080","2","False","train","Meningioma__enh_2080","train","Meningioma"
"Meningioma__enh_2080","2","False","train","Meningioma__enh_2263","train","Meningioma"
"Meningioma__enh_2086","2","False","train","Meningioma__enh_2086","train","Meningioma"
"Meningioma__enh_2086","2","False","train","Meningioma__enh_2266","train","Meningioma"
"Meningioma__enh_2090","2","True","train,val","Meningioma__enh_2090","val","Meningioma"
"Meningioma__enh_2090","2","True","train,val","Meningioma__enh_2271","train","Meningioma"
"Meningioma__enh_722","3","False","test","Meningioma__enh_722","test","Meningioma"
"Meningioma__enh_722","3","False","test","Meningioma__enh_736","test","Meningioma"
"Meningioma__enh_722","3","False","test","Meningioma__enh_753","test","Meningioma"
"Meningioma__enh_872","2","False","test","Meningioma__enh_872","test","Meningioma"
"Meningioma__enh_872","2","False","test","Pituitary tumor__enh_1043","test","Pituitary tumor"
"Pituitary tumor__enh_1000","2","True","test,train","Pituitary tumor__enh_1000","test","Pituitary tumor"
"Pituitary tumor__enh_1000","2","True","test,train","Pituitary tumor__enh_1283","train","Pituitary tumor"
"Pituitary tumor__enh_1004","2","True","test,val","Pituitary tumor__enh_1004","test","Pituitary tumor"
"Pituitary tumor__enh_1004","2","True","test,val","Pituitary tumor__enh_1292","val","Pituitary tumor"
"Pituitary tumor__enh_1006","2","False","test","Pituitary tumor__enh_1006","test","Pituitary tumor"
"Pituitary tumor__enh_1006","2","False","test","Pituitary tumor__enh_932","test","Pituitary tumor"
"Pituitary tumor__enh_1015","2","False","test","Pituitary tumor__enh_1015","test","Pituitary tumor"
"Pituitary tumor__enh_1015","2","False","test","Pituitary tumor__enh_937","test","Pituitary tumor"
"Pituitary tumor__enh_1016","2","False","test","Pituitary tumor__enh_1016","test","Pituitary tumor"
"Pituitary tumor__enh_1016","2","False","test","Pituitary tumor__enh_938","test","Pituitary tumor"
"Pituitary tumor__enh_1026","2","False","test","Pituitary tumor__enh_1026","test","Pituitary tumor"
"Pituitary tumor__enh_1026","2","False","test","Pituitary tumor__enh_945","test","Pituitary tumor"
"Pituitary tumor__enh_1028","2","False","test","Pituitary tumor__enh_1028","test","Pituitary tumor"
"Pituitary tumor__enh_1028","2","False","test","Pituitary tumor__enh_946","test","Pituitary tumor"
"Pituitary tumor__enh_1035","2","False","test","Pituitary tumor__enh_1035","test","Pituitary tumor"
"Pituitary tumor__enh_1035","2","False","test","Pituitary tumor__enh_952","test","Pituitary tumor"
"Pituitary tumor__enh_1036","2","False","test","Pituitary tumor__enh_1036","test","Pituitary tumor"
"Pituitary tumor__enh_1036","2","False","test","Pituitary tumor__enh_953","test","Pituitary tumor"
"Pituitary tumor__enh_1039","2","True","test,train","Pituitary tumor__enh_1039","test","Pituitary tumor"
"Pituitary tumor__enh_1039","2","True","test,train","Pituitary tumor__enh_1372","train","Pituitary tumor"
"Pituitary tumor__enh_1040","2","True","test,train","Pituitary tumor__enh_1040","test","Pituitary tumor"
"Pituitary tumor__enh_1040","2","True","test,train","Pituitary tumor__enh_1374","train","Pituitary tumor"
"Pituitary tumor__enh_1041","2","True","test,train","Pituitary tumor__enh_1041","test","Pituitary tumor"
"Pituitary tumor__enh_1041","2","True","test,train","Pituitary tumor__enh_1377","train","Pituitary tumor"
"Pituitary tumor__enh_1049","2","False","test","Pituitary tumor__enh_1049","test","Pituitary tumor"
"Pituitary tumor__enh_1049","2","False","test","Pituitary tumor__enh_1081","test","Pituitary tumor"
"Pituitary tumor__enh_1060","2","True","test,train","Pituitary tumor__enh_1060","test","Pituitary tumor"
"Pituitary tumor__enh_1060","2","True","test,train","Pituitary tumor__enh_1827","train","Pituitary tumor"
"Pituitary tumor__enh_1061","2","True","test,train","Pituitary tumor__enh_1061","test","Pituitary tumor"
"Pituitary tumor__enh_1061","2","True","test,train","Pituitary tumor__enh_1831","train","Pituitary tumor"
"Pituitary tumor__enh_1067","2","True","test,train","Pituitary tumor__enh_1067","test","Pituitary tumor"
"Pituitary tumor__enh_1067","2","True","test,train","Pituitary tumor__enh_1844","train","Pituitary tumor"
"Pituitary tumor__enh_1068","2","True","test,train","Pituitary tumor__enh_1068","test","Pituitary tumor"
"Pituitary tumor__enh_1068","2","True","test,train","Pituitary tumor__enh_1848","train","Pituitary tumor"
"Pituitary tumor__enh_1071","2","True","test,train","Pituitary tumor__enh_1071","test","Pituitary tumor"
"Pituitary tumor__enh_1071","2","True","test,train","Pituitary tumor__enh_1696","train","Pituitary tumor"
"Pituitary tumor__enh_1072","2","True","test,train","Pituitary tumor__enh_1072","test","Pituitary tumor"
"Pituitary tumor__enh_1072","2","True","test,train","Pituitary tumor__enh_1735","train","Pituitary tumor"
"Pituitary tumor__enh_1075","2","True","test,train","Pituitary tumor__enh_1075","test","Pituitary tumor"
"Pituitary tumor__enh_1075","2","True","test,train","Pituitary tumor__enh_1858","train","Pituitary tumor"
"Pituitary tumor__enh_1076","2","True","test,train","Pituitary tumor__enh_1076","test","Pituitary tumor"
"Pituitary tumor__enh_1076","2","True","test,train","Pituitary tumor__enh_1750","train","Pituitary tumor"
"Pituitary tumor__enh_1085","2","True","test,train","Pituitary tumor__enh_1085","test","Pituitary tumor"
"Pituitary tumor__enh_1085","2","True","test,train","Pituitary tumor__enh_1881","train","Pituitary tumor"
"Pituitary tumor__enh_1086","2","True","test,val","Pituitary tumor__enh_1086","test","Pituitary tumor"
"Pituitary tumor__enh_1086","2","True","test,val","Pituitary tumor__enh_1759","val","Pituitary tumor"
"Pituitary tumor__enh_1090","2","True","test,train","Pituitary tumor__enh_1090","test","Pituitary tumor"
"Pituitary tumor__enh_1090","2","True","test,train","Pituitary tumor__enh_1895","train","Pituitary tumor"
"Pituitary tumor__enh_1092","2","True","test,train","Pituitary tumor__enh_1092","test","Pituitary tumor"
"Pituitary tumor__enh_1092","2","True","test,train","Pituitary tumor__enh_1677","train","Pituitary tumor"
"Pituitary tumor__enh_1096","2","True","test,train","Pituitary tumor__enh_1096","test","Pituitary tumor"
"Pituitary tumor__enh_1096","2","True","test,train","Pituitary tumor__enh_1689","train","Pituitary tumor"
"Pituitary tumor__enh_1102","2","True","test,val","Pituitary tumor__enh_1102","test","Pituitary tumor"
"Pituitary tumor__enh_1102","2","True","test,val","Pituitary tumor__enh_1706","val","Pituitary tumor"
"Pituitary tumor__enh_1104","2","True","test,train","Pituitary tumor__enh_1104","test","Pituitary tumor"
"Pituitary tumor__enh_1104","2","True","test,train","Pituitary tumor__enh_1711","train","Pituitary tumor"
"Pituitary tumor__enh_1106","2","True","test,train","Pituitary tumor__enh_1106","test","Pituitary tumor"
"Pituitary tumor__enh_1106","2","True","test,train","Pituitary tumor__enh_1718","train","Pituitary tumor"
"Pituitary tumor__enh_1117","2","True","test,train","Pituitary tumor__enh_1117","test","Pituitary tumor"
"Pituitary tumor__enh_1117","2","True","test,train","Pituitary tumor__enh_1642","train","Pituitary tumor"
"Pituitary tumor__enh_1119","2","True","test,train","Pituitary tumor__enh_1119","test","Pituitary tumor"
"Pituitary tumor__enh_1119","2","True","test,train","Pituitary tumor__enh_1650","train","Pituitary tumor"
"Pituitary tumor__enh_1121","2","True","test,train","Pituitary tumor__enh_1121","test","Pituitary tumor"
"Pituitary tumor__enh_1121","2","True","test,train","Pituitary tumor__enh_1653","train","Pituitary tumor"
"Pituitary tumor__enh_1123","2","True","test,train","Pituitary tumor__enh_1123","test","Pituitary tumor"
"Pituitary tumor__enh_1123","2","True","test,train","Pituitary tumor__enh_1667","train","Pituitary tumor"
"Pituitary tumor__enh_1131","2","True","test,val","Pituitary tumor__enh_1131","test","Pituitary tumor"
"Pituitary tumor__enh_1131","2","True","test,val","Pituitary tumor__enh_2476","val","Pituitary tumor"
"Pituitary tumor__enh_1132","2","True","test,train","Pituitary tumor__enh_1132","test","Pituitary tumor"
"Pituitary tumor__enh_1132","2","True","test,train","Pituitary tumor__enh_2478","train","Pituitary tumor"
"Pituitary tumor__enh_1134","2","False","test","Pituitary tumor__enh_1134","test","Pituitary tumor"
"Pituitary tumor__enh_1134","2","False","test","Pituitary tumor__enh_1163","test","Pituitary tumor"
"Pituitary tumor__enh_1135","2","False","test","Pituitary tumor__enh_1135","test","Pituitary tumor"
"Pituitary tumor__enh_1135","2","False","test","Pituitary tumor__enh_1164","test","Pituitary tumor"
