"first_index","second_index","first_sample_id","first_split","first_class","first_source","first_image_path","second_sample_id","second_split","second_class","second_source","second_image_path","hamming_distance","pixel_correlation","mask_iou","transform","strong","full_pixel_correlation","full_image_mae","full_image_rmse","full_image_psnr","full_image_mismatch_pixels","full_mask_iou","full_mask_mismatch_pixels","likely_duplicate"
"1495","1687","Meningioma__enh_1101","val","Meningioma","","Meningioma/enh_1101.png","Meningioma__enh_1351","train","Meningioma","","Meningioma/enh_1351.png","10","0.999926","0.826087","flip_h","False","0.999741565","0.617451","1.032221","47.855354","118518","0.783903676","341","False"
"1496","1689","Meningioma__enh_1102","train","Meningioma","","Meningioma/enh_1102.png","Meningioma__enh_1353","train","Meningioma","","Meningioma/enh_1353.png","10","0.999912","0.833333","flip_h","False","0.999693055","0.614868","1.027507","47.895107","118812","0.856914894","269","False"
"1500","1627","Meningioma__enh_1133","train","Meningioma","","Meningioma/enh_1133.png","Meningioma__enh_1291","train","Meningioma","","Meningioma/enh_1291.png","10","0.999937","0.97006","flip_h","False","0.999799625","0.558517","0.96702","48.422096","110889","0.949499673","540","True"
"1501","1655","Meningioma__enh_1143","train","Meningioma","","Meningioma/enh_1143.png","Meningioma__enh_1319","train","Meningioma","","Meningioma/enh_1319.png","10","0.999926","0.806452","flip_h","False","0.999720266","0.655796","1.088627","47.393224","122280","0.832164329","335","False"
"1502","2670","Meningioma__enh_1154","train","Meningioma","","Meningioma/enh_1154.png","Meningioma__enh_822","test","Meningioma","","Meningioma/enh_822.png","9","0.999931","0.642857","flip_h","False","0.999720774","0.652775","1.086438","47.410705","121499","0.671067961","847","False"
"1503","2673","Meningioma__enh_1156","train","Meningioma","","Meningioma/enh_1156.png","Meningioma__enh_825","test","Meningioma","","Meningioma/enh_825.png","11","0.999933","0.64","flip_h","False","0.999733369","0.647781","1.087531","47.401970","120523","0.702489757","944","False"
"1509","2681","Meningioma__enh_1162","val","Meningioma","","Meningioma/enh_1162.png","Meningioma__enh_833","test","Meningioma","","Meningioma/enh_833.png","10","0.999905","0.895833","flip_h","False","0.999694053","0.598366","1.004119","48.095100","117213","0.951510892","138","True"
"1512","1600","Meningioma__enh_1166","train","Meningioma","","Meningioma/enh_1166.png","Meningioma__enh_1264","val","Meningioma","","Meningioma/enh_1264.png","11","0.999898","0.906667","flip_h","False","0.999724503","0.515781","0.91815","48.872536","104387","0.870714581","626","False"
"1513","2655","Meningioma__enh_1167","val","Meningioma","","Meningioma/enh_1167.png","Meningioma__enh_807","test","Meningioma","","Meningioma/enh_807.png","10","0.999884","0.89899","flip_h","False","0.999700002","0.499207","0.890115","49.141880","102424","0.89452496","655","False"
"1514","1611","Meningioma__enh_1168","train","Meningioma","","Meningioma/enh_1168.png","Meningioma__enh_1275","train","Meningioma","","Meningioma/enh_1275.png","9","0.999915","0.933962","flip_h","False","0.999774023","0.562027","0.943005","48.640519","116001","0.96137273","251","True"
"1515","2656","Meningioma__enh_1169","train","Meningioma","","Meningioma/enh_1169.png","Meningioma__enh_808","test","Meningioma","","Meningioma/enh_808.png","7","0.99994","0.827586","flip_h","True","0.999802691","0.546814","0.958342","48.500396","107339","0.858757062","500","False"
"1516","1617","Meningioma__enh_1170","train","Meningioma","","Meningioma/enh_1170.png","Meningioma__enh_1281","train","Meningioma","","Meningioma/enh_1281.png","10","0.999943","0.909091","flip_h","False","0.999813324","0.557549","0.966957","48.422663","109471","0.873400673","376","False"
"1517","1619","Meningioma__enh_1171","train","Meningioma","","Meningioma/enh_1171.png","Meningioma__enh_1283","train","Meningioma","","Meningioma/enh_1283.png","7","0.999891","0.769231","flip_h","True","0.99971157","0.538311","0.921082","48.844835","110196","0.901763224","78","True"
"1519","2657","Meningioma__enh_1173","train","Meningioma","","Meningioma/enh_1173.png","Meningioma__enh_809","test","Meningioma","","Meningioma/enh_809.png","11","0.999933","0.90625","flip_h","False","0.999779247","0.605091","1.002889","48.105744","119992","0.908691406","187","True"
"1520","1625","Meningioma__enh_1174","train","Meningioma","","Meningioma/enh_1174.png","Meningioma__enh_1289","train","Meningioma","","Meningioma/enh_1289.png","8","0.999927","0.962963","flip_h","True","0.999754063","0.585819","0.995084","48.173608","115019","0.934515689","240","True"
"1521","1628","Meningioma__enh_1176","train","Meningioma","","Meningioma/enh_1176.png","Meningioma__enh_1292","val","Meningioma","","Meningioma/enh_1292.png","6","0.999925","0.916667","flip_h","True","0.999756907","0.587311","0.987922","48.236349","116324","0.946829811","239","True"
"1522","1630","Meningioma__enh_1177","train","Meningioma","","Meningioma/enh_1177.png","Meningioma__enh_1294","val","Meningioma","","Meningioma/enh_1294.png","4","0.999927","0.901408","flip_h","True","0.999769814","0.58382","0.980451","48.302284","116083","0.944648599","241","True"
"1523","2659","Meningioma__enh_1178","train","Meningioma","","Meningioma/enh_1178.png","Meningioma__enh_811","test","Meningioma","","Meningioma/enh_811.png","11","0.999945","0.833333","flip_h","False","0.999841777","0.56916","0.954001","48.539826","115281","0.838178634","462","False"
"1525","2660","Meningioma__enh_1180","train","Meningioma","","Meningioma/enh_1180.png","Meningioma__enh_812","test","Meningioma","","Meningioma/enh_812.png","12","0.999922","0.933333","flip_h","False","0.999715513","0.792244","1.161234","46.832407","152680","0.876410256","241","False"
"1526","1635","Meningioma__enh_1181","train","Meningioma","","Meningioma/enh_1181.png","Meningioma__enh_1299","train","Meningioma","","Meningioma/enh_1299.png","11","0.999924","0.9","flip_h","False","0.999727382","0.803776","1.172033","46.752008","154356","0.911401598","244","True"
"1527","1636","Meningioma__enh_1182","val","Meningioma","","Meningioma/enh_1182.png","Meningioma__enh_1300","train","Meningioma","","Meningioma/enh_1300.png","12","0.999915","0.9","flip_h","False","0.999716087","0.786129","1.141362","46.982334","153674","0.945020421","175","True"
"1528","1637","Meningioma__enh_1183","train","Meningioma","","Meningioma/enh_1183.png","Meningioma__enh_1301","val","Meningioma","","Meningioma/enh_1301.png","10","0.999908","0.943396","flip_h","False","0.99967621","0.790733","1.149988","46.916940","153741","0.9553204","152","True"
"1530","2662","Meningioma__enh_1185","train","Meningioma","","Meningioma/enh_1185.png","Meningioma__enh_814","test","Meningioma","","Meningioma/enh_814.png","12","0.999884","0.809524","flip_h","False","0.9996025","0.77813","1.133277","47.044081","152028","0.904391761","246","True"
"1531","1639","Meningioma__enh_1187","train","Meningioma","","Meningioma/enh_1187.png","Meningioma__enh_1303","train","Meningioma","","Meningioma/enh_1303.png","6","0.999949","0.953125","flip_h","True","0.999798291","0.665092","1.09278","47.360149","125183","0.951573255","197","True"
"1532","1640","Meningioma__enh_1188","train","Meningioma","","Meningioma/enh_1188.png","Meningioma__enh_1304","train","Meningioma","","Meningioma/enh_1304.png","11","0.999927","0.920635","flip_h","False","0.999750111","0.649879","1.058651","47.635744","125718","0.954964176","176","True"
"1533","1641","Meningioma__enh_1189","train","Meningioma","","Meningioma/enh_1189.png","Meningioma__enh_1305","val","Meningioma","","Meningioma/enh_1305.png","5","0.99994","0.825","flip_h","True","0.999778128","0.63253","1.05245","47.686775","121045","0.863763484","341","False"
"1534","2663","Meningioma__enh_1190","train","Meningioma","","Meningioma/enh_1190.png","Meningioma__enh_815","test","Meningioma","","Meningioma/enh_815.png","6","0.999935","0.929412","flip_h","True","0.999830112","0.575001","0.924868","48.809208","121235","0.946232558","289","True"
"1535","1642","Meningioma__enh_1191","train","Meningioma","","Meningioma/enh_1191.png","Meningioma__enh_1306","train","Meningioma","","Meningioma/enh_1306.png","12","0.999943","0.950495","flip_h","False","0.999852178","0.559509","0.910592","48.944327","118150","0.948955916","330","True"
"1538","2664","Meningioma__enh_1194","train","Meningioma","","Meningioma/enh_1194.png","Meningioma__enh_816","test","Meningioma","","Meningioma/enh_816.png","10","0.99993","0.833333","flip_h","False","0.999794325","0.582676","0.974132","48.358450","117731","0.826017131","325","False"
"1539","2665","Meningioma__enh_1195","train","Meningioma","","Meningioma/enh_1195.png","Meningioma__enh_817","test","Meningioma","","Meningioma/enh_817.png","9","0.999934","0.94186","flip_h","False","0.999801687","0.588791","0.984828","48.263593","117834","0.941572625","321","True"
"1540","1648","Meningioma__enh_1196","val","Meningioma","","Meningioma/enh_1196.png","Meningioma__enh_1312","train","Meningioma","","Meningioma/enh_1312.png","12","0.999933","0.928571","flip_h","False","0.999813532","0.582653","0.965545","48.435351","118307","0.955932757","270","True"
"1541","1649","Meningioma__enh_1197","train","Meningioma","","Meningioma/enh_1197.png","Meningioma__enh_1313","train","Meningioma","","Meningioma/enh_1313.png","11","0.999947","0.965517","flip_h","False","0.999846383","0.544247","0.932275","48.739922","110537","0.960826211","220","True"
"1543","2666","Meningioma__enh_1199","train","Meningioma","","Meningioma/enh_1199.png","Meningioma__enh_818","test","Meningioma","","Meningioma/enh_818.png","12","0.999957","0.853659","flip_h","False","0.999865852","0.581562","0.963671","48.452230","118468","0.928316832","181","True"
"1546","1654","Meningioma__enh_1202","val","Meningioma","","Meningioma/enh_1202.png","Meningioma__enh_1318","train","Meningioma","","Meningioma/enh_1318.png","12","0.999936","0.8125","flip_h","False","0.999805434","0.581623","0.974249","48.357402","117272","0.912512716","86","True"
"1550","2668","Meningioma__enh_1206","train","Meningioma","","Meningioma/enh_1206.png","Meningioma__enh_820","test","Meningioma","","Meningioma/enh_820.png","9","0.999923","0.864865","flip_h","False","0.999727861","0.633305","1.043888","47.757724","120796","0.906189762","438","True"
"1551","1658","Meningioma__enh_1208","train","Meningioma","","Meningioma/enh_1208.png","Meningioma__enh_1322","train","Meningioma","","Meningioma/enh_1322.png","10","0.999927","0.922222","flip_h","False","0.999736372","0.628654","1.036718","47.817594","120711","0.938924656","351","True"
"1552","1659","Meningioma__enh_1209","train","Meningioma","","Meningioma/enh_1209.png","Meningioma__enh_1323","train","Meningioma","","Meningioma/enh_1323.png","9","0.999942","0.902913","flip_h","False","0.999766483","0.641087","1.056493","47.653474","121529","0.927484472","467","True"
"1553","1660","Meningioma__enh_1210","train","Meningioma","","Meningioma/enh_1210.png","Meningioma__enh_1324","train","Meningioma","","Meningioma/enh_1324.png","7","0.999947","0.955556","flip_h","True","0.999791044","0.62019","1.028893","47.883401","119206","0.935147159","379","True"
"1554","2669","Meningioma__enh_1211","train","Meningioma","","Meningioma/enh_1211.png","Meningioma__enh_821","test","Meningioma","","Meningioma/enh_821.png","11","0.999943","0.892308","flip_h","False","0.99978643","0.631268","1.033576","47.843956","121928","0.910510659","361","True"
"1555","1662","Meningioma__enh_1212","train","Meningioma","","Meningioma/enh_1212.png","Meningioma__enh_1326","train","Meningioma","","Meningioma/enh_1326.png","10","0.999873","0.973684","flip_h","False","0.999665015","0.532394","0.914488","48.907243","109155","0.913617021","203","True"
"1556","1663","Meningioma__enh_1213","val","Meningioma","","Meningioma/enh_1213.png","Meningioma__enh_1327","train","Meningioma","","Meningioma/enh_1327.png","11","0.999928","0.984127","flip_h","False","0.999795781","0.593884","0.968567","48.408211","122103","0.949331989","201","True"
"1557","1664","Meningioma__enh_1214","train","Meningioma","","Meningioma/enh_1214.png","Meningioma__enh_1328","train","Meningioma","","Meningioma/enh_1328.png","12","0.999915","0.938776","flip_h","False","0.999774174","0.579124","0.939991","48.668330","121930","0.912230672","277","True"
"1560","2671","Meningioma__enh_1217","train","Meningioma","","Meningioma/enh_1217.png","Meningioma__enh_823","test","Meningioma","","Meningioma/enh_823.png","12","0.999951","0.8125","flip_h","False","0.999854054","0.566181","0.943359","48.637260","116474","0.884538153","115","False"
"1561","1667","Meningioma__enh_1219","train","Meningioma","","Meningioma/enh_1219.png","Meningioma__enh_1331","train","Meningioma","","Meningioma/enh_1331.png","9","0.999923","0.923077","flip_h","False","0.999780053","0.548351","0.937665","48.689852","111180","0.941184516","430","True"
"1562","1668","Meningioma__enh_1220","train","Meningioma","","Meningioma/enh_1220.png","Meningioma__enh_1332","train","Meningioma","","Meningioma/enh_1332.png","8","0.999932","0.948864","flip_h","True","0.999798024","0.560165","0.954377","48.536405","112090","0.938435495","691","True"
"1563","1669","Meningioma__enh_1221","train","Meningioma","","Meningioma/enh_1221.png","Meningioma__enh_1333","val","Meningioma","","Meningioma/enh_1333.png","8","0.999929","0.972527","flip_h","True","0.999806904","0.555988","0.927755","48.782138","114754","0.970237065","344","True"
"1564","2672","Meningioma__enh_1222","train","Meningioma","","Meningioma/enh_1222.png","Meningioma__enh_824","test","Meningioma","","Meningioma/enh_824.png","12","0.999935","0.951807","flip_h","False","0.999819526","0.581081","0.947668","48.597677","120690","0.954922671","478","True"
"1569","1675","Meningioma__enh_1227","train","Meningioma","","Meningioma/enh_1227.png","Meningioma__enh_1339","val","Meningioma","","Meningioma/enh_1339.png","9","0.999931","0.917949","flip_h","False","0.999811076","0.583996","0.956052","48.521172","120788","0.908641975","1147","True"
"1594","2645","Meningioma__enh_1258","train","Meningioma","","Meningioma/enh_1258.png","Meningioma__enh_795","test","Meningioma","","Meningioma/enh_795.png","12","0.999903","0.907895","flip_h","False","0.999734046","0.560177","0.924654","48.811222","117230","0.92578986","707","True"
"1610","2626","Meningioma__enh_1274","val","Meningioma","","Meningioma/enh_1274.png","Meningioma__enh_776","test","Meningioma","","Meningioma/enh_776.png","9","0.999944","0.75","flip_h","False","0.999815612","0.623764","1.019123","47.966269","123772","0.710640347","601","False"
"1618","2627","Meningioma__enh_1282","train","Meningioma","","Meningioma/enh_1282.png","Meningioma__enh_777","test","Meningioma","","Meningioma/enh_777.png","8","0.999915","0.965517","flip_h","True","0.999784368","0.525818","0.888489","49.157758","111361","0.939512962","231","True"
"1647","2648","Meningioma__enh_1311","train","Meningioma","","Meningioma/enh_1311.png","Meningioma__enh_799","test","Meningioma","","Meningioma/enh_799.png","7","0.999923","0.912162","flip_h","True","0.999785978","0.519512","0.912051","48.930423","105904","0.917375585","777","True"
"1653","2629","Meningioma__enh_1317","train","Meningioma","","Meningioma/enh_1317.png","Meningioma__enh_779","test","Meningioma","","Meningioma/enh_779.png","7","0.999929","0.872727","flip_h","True","0.999782119","0.538692","0.945327","48.619166","107537","0.90183513","337","True"
"1691","2623","Meningioma__enh_1355","val","Meningioma","","Meningioma/enh_1355.png","Meningioma__enh_773","test","Meningioma","","Meningioma/enh_773.png","10","0.999943","0.774194","flip_h","False","0.99979484","0.617973","1.048193","47.721976","117026","0.743970315","552","False"
"1696","2631","Meningioma__enh_1360","val","Meningioma","","Meningioma/enh_1360.png","Meningioma__enh_781","test","Meningioma","","Meningioma/enh_781.png","12","0.999908","0.9","flip_h","False","0.999747694","0.529221","0.913303","48.918509","108661","0.931075937","344","True"
"1698","2624","Meningioma__enh_1362","val","Meningioma","","Meningioma/enh_1362.png","Meningioma__enh_774","test","Meningioma","","Meningioma/enh_774.png","6","0.999914","0.849057","flip_h","True","0.999738638","0.57394","0.965439","48.436310","115148","0.889362999","363","False"
"1701","2632","Meningioma__enh_1365","train","Meningioma","","Meningioma/enh_1365.png","Meningioma__enh_782","test","Meningioma","","Meningioma/enh_782.png","9","0.999923","0.880597","flip_h","False","0.999760204","0.576019","0.978903","48.316006","113960","0.908286039","404","True"
"1725","2637","Meningioma__enh_1389","train","Meningioma","","Meningioma/enh_1389.png","Meningioma__enh_787","test","Meningioma","","Meningioma/enh_787.png","11","0.999932","0.953846","flip_h","False","0.999823388","0.4907","0.861344","49.427275","103209","0.951820819","598","True"
"1737","2640","Meningioma__enh_1401","train","Meningioma","","Meningioma/enh_1401.png","Meningioma__enh_790","test","Meningioma","","Meningioma/enh_790.png","12","0.9999","0.975309","flip_h","False","0.999713002","0.552925","0.931913","48.743297","113093","0.94351145","296","True"
"1741","2641","Meningioma__enh_1405","train","Meningioma","","Meningioma/enh_1405.png","Meningioma__enh_791","test","Meningioma","","Meningioma/enh_791.png","10","0.999928","0.976331","flip_h","False","0.99982476","0.528057","0.88938","49.149058","111876","0.959832407","441","True"
"1742","2625","Meningioma__enh_1406","val","Meningioma","","Meningioma/enh_1406.png","Meningioma__enh_775","test","Meningioma","","Meningioma/enh_775.png","10","0.999946","0.930769","flip_h","False","0.999842565","0.551006","0.929665","48.764275","113531","0.931735657","564","True"
"1756","2644","Meningioma__enh_1420","train","Meningioma","","Meningioma/enh_1420.png","Meningioma__enh_794","test","Meningioma","","Meningioma/enh_794.png","7","0.99993","0.9125","flip_h","True","0.99980228","0.575958","0.951803","48.559859","118367","0.957643814","215","True"
"1757","1965","Meningioma__enh_1421","train","Meningioma","","Meningioma/enh_1421.png","Meningioma__enh_1647","val","Meningioma","","Meningioma/enh_1647.png","10","0.999942","0.574468","flip_h","False","0.999821362","0.639854","1.003397","48.101348","130807","0.5840809","2550","False"
"1758","1966","Meningioma__enh_1422","train","Meningioma","","Meningioma/enh_1422.png","Meningioma__enh_1648","val","Meningioma","","Meningioma/enh_1648.png","11","0.999945","0.827869","flip_h","False","0.999830162","0.632721","1.002572","48.108496","128624","0.833526012","1296","False"
"1760","2702","Meningioma__enh_1424","train","Meningioma","","Meningioma/enh_1424.png","Meningioma__enh_868","test","Meningioma","","Meningioma/enh_868.png","9","0.999941","0.969697","flip_h","False","0.999808805","0.662792","1.027282","47.897006","134440","0.946990741","458","True"
"1761","1968","Meningioma__enh_1425","train","Meningioma","","Meningioma/enh_1425.png","Meningioma__enh_1650","train","Meningioma","","Meningioma/enh_1650.png","8","0.999937","0.903704","flip_h","True","0.999792698","0.67952","1.045708","47.742592","136565","0.902758298","832","True"
"1762","1969","Meningioma__enh_1426","train","Meningioma","","Meningioma/enh_1426.png","Meningioma__enh_1651","val","Meningioma","","Meningioma/enh_1651.png","8","0.999932","0.284091","flip_h","True","0.999775897","0.671803","1.04774","47.725733","133901","0.283348666","3895","False"
"1763","1970","Meningioma__enh_1427","train","Meningioma","","Meningioma/enh_1427.png","Meningioma__enh_1652","train","Meningioma","","Meningioma/enh_1652.png","7","0.999917","0.357143","flip_h","True","0.999743565","0.677979","1.043035","47.764829","136442","0.362235067","2317","False"
"1764","1971","Meningioma__enh_1428","val","Meningioma","","Meningioma/enh_1428.png","Meningioma__enh_1653","train","Meningioma","","Meningioma/enh_1653.png","9","0.999913","0.9","flip_h","False","0.999696816","0.703186","1.081375","47.451275","137325","0.856471816","275","False"
"1766","1973","Meningioma__enh_1430","train","Meningioma","","Meningioma/enh_1430.png","Meningioma__enh_1655","train","Meningioma","","Meningioma/enh_1655.png","11","0.999919","0.933333","flip_h","False","0.99975532","0.654713","1.017173","47.982906","133896","0.962169553","249","True"
"1769","2705","Meningioma__enh_1433","train","Meningioma","","Meningioma/enh_1433.png","Meningioma__enh_871","test","Meningioma","","Meningioma/enh_871.png","10","0.999927","0.970874","flip_h","False","0.99978352","0.67215","1.029569","47.877692","137783","0.96460177","236","True"
"1771","1979","Meningioma__enh_1435","train","Meningioma","","Meningioma/enh_1435.png","Meningioma__enh_1661","train","Meningioma","","Meningioma/enh_1661.png","7","0.999929","0.796296","flip_h","True","0.999757685","0.677635","1.057718","47.643408","134285","0.870869961","426","False"
"1772","2707","Meningioma__enh_1436","train","Meningioma","","Meningioma/enh_1436.png","Meningioma__enh_873","test","Meningioma","","Meningioma/enh_873.png","4","0.999926","0.939759","flip_h","True","0.999760825","0.684544","1.058426","47.637592","136089","0.946988891","272","True"
"1773","1981","Meningioma__enh_1437","train","Meningioma","","Meningioma/enh_1437.png","Meningioma__enh_1663","train","Meningioma","","Meningioma/enh_1663.png","10","0.999916","0.949495","flip_h","False","0.99974221","0.677742","1.048084","47.722881","135859","0.966327827","212","True"
"1776","1984","Meningioma__enh_1440","train","Meningioma","","Meningioma/enh_1440.png","Meningioma__enh_1666","train","Meningioma","","Meningioma/enh_1666.png","9","0.999912","0.861111","flip_h","False","0.999720097","0.69323","1.060225","47.622844","139006","0.812728938","409","False"
"1780","1988","Meningioma__enh_1444","train","Meningioma","","Meningioma/enh_1444.png","Meningioma__enh_1670","train","Meningioma","","Meningioma/enh_1670.png","12","0.999923","0.916667","flip_h","False","0.999770682","0.648735","1.006817","48.071797","133311","0.918542337","380","True"
"1781","2709","Meningioma__enh_1445","val","Meningioma","","Meningioma/enh_1445.png","Meningioma__enh_875","test","Meningioma","","Meningioma/enh_875.png","10","0.999917","0.942029","flip_h","False","0.999750694","0.666656","1.021856","47.943011","137054","0.94516129","238","True"
"1782","1990","Meningioma__enh_1446","train","Meningioma","","Meningioma/enh_1446.png","Meningioma__enh_1672","train","Meningioma","","Meningioma/enh_1672.png","11","0.99992","0.869565","flip_h","False","0.999749881","0.699467","1.060885","47.617438","141140","0.859226379","222","False"
"1783","1991","Meningioma__enh_1447","train","Meningioma","","Meningioma/enh_1447.png","Meningioma__enh_1673","train","Meningioma","","Meningioma/enh_1673.png","4","0.999937","0.826087","flip_h","True","0.999756756","0.80254","1.175828","46.723925","153187","0.845454545","204","False"
"1784","2710","Meningioma__enh_1448","train","Meningioma","","Meningioma/enh_1448.png","Meningioma__enh_876","test","Meningioma","","Meningioma/enh_876.png","5","0.999939","0.793103","flip_h","True","0.999766676","0.798508","1.167243","46.787575","153431","0.804118268","371","False"
"1785","1992","Meningioma__enh_1449","train","Meningioma","","Meningioma/enh_1449.png","Meningioma__enh_1674","train","Meningioma","","Meningioma/enh_1674.png","6","0.999925","0.885714","flip_h","True","0.999727543","0.78405","1.144141","46.961211","153096","0.888429752","243","False"
"1786","1993","Meningioma__enh_1450","train","Meningioma","","Meningioma/enh_1450.png","Meningioma__enh_1675","train","Meningioma","","Meningioma/enh_1675.png","6","0.99992","0.923077","flip_h","True","0.999706409","0.795513","1.152458","46.898302","155257","0.927519819","192","True"
"1787","1994","Meningioma__enh_1451","train","Meningioma","","Meningioma/enh_1451.png","Meningioma__enh_1676","train","Meningioma","","Meningioma/enh_1676.png","7","0.999838","0.842105","flip_h","True","0.999472903","0.758755","1.099037","47.310559","152623","0.900990099","110","True"
"1790","2712","Meningioma__enh_1454","train","Meningioma","","Meningioma/enh_1454.png","Meningioma__enh_878","test","Meningioma","","Meningioma/enh_878.png","11","0.999892","0.869565","flip_h","False","0.999601204","0.843113","1.188163","46.633282","163724","0.925311203","108","True"
"1791","1997","Meningioma__enh_1455","train","Meningioma","","Meningioma/enh_1455.png","Meningioma__enh_1679","train","Meningioma","","Meningioma/enh_1679.png","8","0.999902","0.790698","flip_h","True","0.999624141","0.884747","1.228621","46.342444","169360","0.916832471","209","True"
"1792","1998","Meningioma__enh_1456","train","Meningioma","","Meningioma/enh_1456.png","Meningioma__enh_1680","train","Meningioma","","Meningioma/enh_1680.png","7","0.999893","0.811321","flip_h","True","0.999593817","0.849327","1.196732","46.570867","163818","0.830035971","567","False"
"1794","2713","Meningioma__enh_1458","train","Meningioma","","Meningioma/enh_1458.png","Meningioma__enh_879","test","Meningioma","","Meningioma/enh_879.png","12","0.99988","0.90566","flip_h","False","0.999561332","0.847515","1.188991","46.627231","164722","0.885168869","391","False"
"1795","2000","Meningioma__enh_1459","train","Meningioma","","Meningioma/enh_1459.png","Meningioma__enh_1682","train","Meningioma","","Meningioma/enh_1682.png","8","0.999889","0.97619","flip_h","True","0.999572354","0.830223","1.189067","46.626680","159471","0.92747942","185","True"
"1796","2001","Meningioma__enh_1460","train","Meningioma","","Meningioma/enh_1460.png","Meningioma__enh_1683","train","Meningioma","","Meningioma/enh_1683.png","7","0.999867","0.826087","flip_h","True","0.999513829","0.849815","1.19446","46.587371","164373","0.849540079","229","False"
"1797","2714","Meningioma__enh_1461","train","Meningioma","","Meningioma/enh_1461.png","Meningioma__enh_880","test","Meningioma","","Meningioma/enh_880.png","7","0.999936","0.75","flip_h","True","0.999759384","0.723354","1.119257","47.152211","138589","0.851851852","336","False"
"1798","2002","Meningioma__enh_1462","train","Meningioma","","Meningioma/enh_1462.png","Meningioma__enh_1684","train","Meningioma","","Meningioma/enh_1684.png","6","0.999922","0.954545","flip_h","True","0.999729366","0.717339","1.10368","47.273942","139431","0.932094176","274","True"
"1799","2003","Meningioma__enh_1463","val","Meningioma","","Meningioma/enh_1463.png","Meningioma__enh_1685","train","Meningioma","","Meningioma/enh_1685.png","9","0.999938","0.885714","flip_h","False","0.999770537","0.7155","1.107048","47.247474","137135","0.856963087","341","False"
"1800","2004","Meningioma__enh_1464","train","Meningioma","","Meningioma/enh_1464.png","Meningioma__enh_1686","train","Meningioma","","Meningioma/enh_1686.png","7","0.999917","0.830986","flip_h","True","0.999719405","0.699032","1.077387","47.483369","137249","0.836419081","751","False"
"1801","2715","Meningioma__enh_1465","train","Meningioma","","Meningioma/enh_1465.png","Meningioma__enh_881","test","Meningioma","","Meningioma/enh_881.png","3","0.99993","0.893939","flip_h","True","0.999751877","0.726994","1.111936","47.209212","140454","0.962059621","154","True"
"1802","2006","Meningioma__enh_1466","train","Meningioma","","Meningioma/enh_1466.png","Meningioma__enh_1688","train","Meningioma","","Meningioma/enh_1688.png","5","0.999924","0.909091","flip_h","True","0.99973499","0.710232","1.099987","47.303049","138036","0.95483871","189","True"
"1803","2007","Meningioma__enh_1467","train","Meningioma","","Meningioma/enh_1467.png","Meningioma__enh_1689","train","Meningioma","","Meningioma/enh_1689.png","8","0.999914","0.883721","flip_h","True","0.999714801","0.689804","1.068618","47.554352","135727","0.914254703","237","True"
"1804","2716","Meningioma__enh_1468","train","Meningioma","","Meningioma/enh_1468.png","Meningioma__enh_882","test","Meningioma","","Meningioma/enh_882.png","8","0.999957","0.871795","flip_h","True","0.999859188","0.682289","1.040534","47.785681","138707","0.894916702","246","False"
"1805","2008","Meningioma__enh_1469","train","Meningioma","","Meningioma/enh_1469.png","Meningioma__enh_1690","train","Meningioma","","Meningioma/enh_1690.png","6","0.999947","0.802326","flip_h","True","0.999833243","0.646122","1.009954","48.044767","131126","0.861079437","731","False"
"1807","2717","Meningioma__enh_1471","train","Meningioma","","Meningioma/enh_1471.png","Meningioma__enh_883","test","Meningioma","","Meningioma/enh_883.png","6","0.99995","0.944444","flip_h","True","0.999831371","0.669941","1.041184","47.780252","133697","0.937586926","359","True"
"1808","2010","Meningioma__enh_1472","val","Meningioma","","Meningioma/enh_1472.png","Meningioma__enh_1692","train","Meningioma","","Meningioma/enh_1692.png","7","0.999951","0.943662","flip_h","True","0.999832508","0.668488","1.039642","47.793124","133236","0.947988442","234","True"
"1809","2012","Meningioma__enh_1473","train","Meningioma","","Meningioma/enh_1473.png","Meningioma__enh_1694","train","Meningioma","","Meningioma/enh_1694.png","7","0.999909","0.92","flip_h","True","0.999724031","0.647148","1.008009","48.061513","132333","0.903888025","309","True"
"1810","2718","Meningioma__enh_1474","val","Meningioma","","Meningioma/enh_1474.png","Meningioma__enh_884","test","Meningioma","","Meningioma/enh_884.png","9","0.999928","0.922222","flip_h","False","0.999775526","0.694717","1.045869","47.741259","141932","0.918082095","463","True"
"1811","2014","Meningioma__enh_1475","train","Meningioma","","Meningioma/enh_1475.png","Meningioma__enh_1696","train","Meningioma","","Meningioma/enh_1696.png","11","0.999937","0.910112","flip_h","False","0.999806634","0.675583","1.032163","47.855836","138138","0.924452235","431","True"
"1812","2015","Meningioma__enh_1476","val","Meningioma","","Meningioma/enh_1476.png","Meningioma__enh_1697","train","Meningioma","","Meningioma/enh_1697.png","10","0.999936","0.911765","flip_h","False","0.999805374","0.673031","1.02587","47.908953","137854","0.93868142","266","True"
"1813","2016","Meningioma__enh_1477","val","Meningioma","","Meningioma/enh_1477.png","Meningioma__enh_1698","val","Meningioma","","Meningioma/enh_1698.png","10","0.999936","0.772727","flip_h","False","0.999810358","0.640526","0.998561","48.143313","132281","0.794370065","599","False"
"1814","2017","Meningioma__enh_1478","train","Meningioma","","Meningioma/enh_1478.png","Meningioma__enh_1699","train","Meningioma","","Meningioma/enh_1699.png","8","0.99994","0.833333","flip_h","True","0.999795273","0.676781","1.057476","47.645393","133729","0.915679443","121","True"
