"PatientId","SliceNumber","ImageRelative","MaskRelative","ImageWidth","ImageHeight","ImageBpp","MaskWidth","MaskHeight","MaskBpp","ImagePixelSha256","MaskPixelSha256","ForegroundPixels","ForegroundFraction","MaskDistinctValues","MaskBinary","RedGreenEqual","RedBlueEqual","GreenBlueEqual","RedStd","GreenStd","BlueStd","ImageFileSha256","MaskFileSha256"
"TCGA_DU_6408_19860521","18","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_18.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_18_mask.tif","256","256","24","256","256","8","70dda5e7d7f0e96bd0bbe14528affc83296db961ad96567c849a907fdeca0c10","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","27.243499","35.976898","34.013902","98449aa251b3b1ae51fa6c3d52db3f7a09d5337c984f6f8576a79a2d733e0135","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_DU_6408_19860521","19","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_19.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_19_mask.tif","256","256","24","256","256","8","2f216c73d538bedd240eb916d9455ee0fe1709984135ca56c762ae455bc98e5c","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","27.545399","34.927807","33.220036","a46645d3c0db969fe24f6183c88c9f595355e5556229fcbb0fa5ebb146a14ca6","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_DU_6408_19860521","2","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_2.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_2_mask.tif","256","256","24","256","256","8","f4aa00c73b00b878cce8253d4cf6a599a7012ade55d1b4867457865aa8a58350","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","33.438553","48.227782","44.217043","40b9fa6ea25c07a6b78deebe32a9fd669d32b8244305dbb5e5346c846b856ef3","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_DU_6408_19860521","20","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_20.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_20_mask.tif","256","256","24","256","256","8","7171f195f0a559248da0295b769c93b6bc30ac19d6503e595395c32c71a88337","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","27.611088","34.278541","32.800091","9401c74ddafb68292d1d7ff458a415eee9f6f0ce9f4265aa0d5abe5152a608a7","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_DU_6408_19860521","21","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_21.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_21_mask.tif","256","256","24","256","256","8","6e4c6659eb71acbcba6087bd12859fc38781077ea31dac80e15943b22b8cd716","d9f28380704ab15afaf1f3e7f0d26e5a3c8b2df0e70d5813d39676a7885cc8c6","180","0.00274658203125","2","True","False","False","False","27.265294","33.794999","32.61513","e4d6120a94fb64df555d4de2c086764f71b41443b975c6b24d8f3e52fe99584d","cf327670bd1480c27f989c2ebe555b5acac789993bd2b8d3fbd26cd7f541d65c"
"TCGA_DU_6408_19860521","22","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_22.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_22_mask.tif","256","256","24","256","256","8","39028e9feae2738ba63c1190a2127cbfffe190086caa72c30b22367b87c91d8c","152c90aa5838164e00ac3a49bd2ed957ad4566322e24dcb91b5e9fe0e34519d9","230","0.003509521484375","2","True","False","False","False","27.005411","33.88185","32.642186","1d890ef73952336a05dcc294bdb6671c6c0dc43ac93f3976ab604bfdbc4f9a44","789f355b031aa872e53888ff056b1e3e9ee3abe761fc6ab27fc5dd17a384d7be"
"TCGA_DU_6408_19860521","23","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_23.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_23_mask.tif","256","256","24","256","256","8","0a5c4fbc3c758993d153b406adb7a442d2d955e9294dfa8b6daf6b91460be17f","018a6f828f945f59341ecc893cad74fc3f257e219c893c1595d09f5a1537ff39","400","0.006103515625","2","True","False","False","False","27.213325","34.109823","32.340438","771ad43e15eaf6f470475da377862f2e81112018c5dda1bdf9e7c5ff83694415","2c238b5832a2af7f14464bd0eae0977bbe0e345b24c5ba241efecedf9531b22e"
"TCGA_DU_6408_19860521","24","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_24.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_24_mask.tif","256","256","24","256","256","8","d5b6328b3801c2ed8e5e9bb3cb5df8352884343f9257b54624f0f928a848e273","a2a4228d71676df89263c00d1e919074f55294a9727567de5078167646ac4ad8","1212","0.01849365234375","2","True","False","False","False","26.901777","34.968909","32.024398","428afb1b9c746da31bd9b01a0e7e5a914ac679e6626c720c08f5ced0c78e40be","fc33d8afb85272c6227f736b6f4ec5371af273dd7c44f5cc248e2aa784e43edc"
"TCGA_DU_6408_19860521","25","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_25.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_25_mask.tif","256","256","24","256","256","8","86a22429662e6c1001eaf70b402e59140ccac398ecac29033724fb0afcfad904","82aa9174b5b4db00f2e49c6c217b4e53770b6575e5b35e7dc3007ca5c81f683a","2115","0.0322723388671875","2","True","False","False","False","26.712308","37.093283","31.890047","ceebb6e2043fd58f46372cf2419b43dcd6ddb004bfbb9af85df5550de35f7d99","9bdfc7150a4b8d8497062d4a376a04390bf9f8cb6c2552cb5c60e3a8907e7ccb"
"TCGA_DU_6408_19860521","26","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_26.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_26_mask.tif","256","256","24","256","256","8","039488380440e3e2085d488845510cd92fea22d9848dc4b7b3985488a4f17d01","aac24d494c5aa105abf89a6fd156ddbbb5e502dea2af63beeceb5a67bb3259ba","3063","0.0467376708984375","2","True","False","False","False","26.433666","39.467043","31.689985","6ef8766505271136e3c8056f5da926eb73790355909677f96c2ed61393543ab8","4d5c4b1ea7e27c532104d20d2f589932f5a75c072f79f352c7f0e3ea6c14c2af"
"TCGA_DU_6408_19860521","27","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_27.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_27_mask.tif","256","256","24","256","256","8","8e0c9ca4c972d5e4c4f4eb8b6a05a5a0de038e650632f2737cc7ee763b925017","7caf157e477286caac10453216c099e82f482979c70fd1cfea5f5f37d382d61c","3842","0.058624267578125","2","True","False","False","False","26.551163","41.619932","31.45575","229d3a8552dcf7177a924bcca6be55cad7a208773f4c74a7aef6c2230c9c67ce","f9379842e5d67801686bcf8401f0216a6e492029ae3d435df8bf2881f1aabbcf"
"TCGA_DU_6408_19860521","28","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_28.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_28_mask.tif","256","256","24","256","256","8","6d404dc2335bd87f5f6d59025730560489ca1255adda99684b1043931da8310e","0ee543e9e50b89eccdff15b14850bcc3c54af034ea8e1f83dea0ebeb9eeec058","4761","0.0726470947265625","2","True","False","False","False","26.383614","43.132497","31.295548","b13c231175ed3397a511feb4faf9b3f108478b55132043c75f05f76ae65e4a55","87d23f9e74a6eeee0c875721b7195c64f528974dee9bb40ceaaf2647616d74a7"
"TCGA_DU_6408_19860521","29","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_29.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_29_mask.tif","256","256","24","256","256","8","3faf1aeec1561eeea1707ed4efe96c38a412e2c1d6ce394ce294ee8985e9498b","ae0e38e2dd16d61975d127d5e9b925c7cbeec84ed4a515c7b7e0bc036e6ce2ed","5073","0.0774078369140625","2","True","False","False","False","26.073165","43.722147","31.03092","7d3e1ded0194251aa8b267278a48c7920325ae04a8230cc728c6b07a8b94518d","f9bf637921b8d1e8294f2e7b171e04d92a749c03e6f06da8db897600cc249ef6"
"TCGA_DU_6408_19860521","3","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_3.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_3_mask.tif","256","256","24","256","256","8","26d04e1c1a4a1d708a6d24407895849322bac20da1ed430b8faa251bad6fdf4d","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","34.147565","46.505848","43.847961","62918d391c819930104674d504ce8d43448e714b3ae2cce0bcd55a3827b34975","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_DU_6408_19860521","30","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_30.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_30_mask.tif","256","256","24","256","256","8","15f3f6cca8eb594d79807a2e42b46eb7ebc73b6f2a652c34b85d7401df07ef07","750b3643c7e3521ee521cfd75d4dfea6475cf7458da4a4f05a87607e97a37b67","5227","0.0797576904296875","2","True","False","False","False","25.653623","43.980281","31.051148","54e97940c6aa8cf4ea6d80fdfa931cf685e44abc753ff8528acbd577f3e754a8","04bd49bb778f6ca0cb055e445d475a1b7c0eb353cacf8d774f39d82620d8d255"
"TCGA_DU_6408_19860521","31","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_31.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_31_mask.tif","256","256","24","256","256","8","2cf513bcd1725671bc891fe9595e28adbe4172570cab6423dc88e91469fdc88a","b3f0875600d685ba1c54f3bfe95d0237a12af0f6452565ef214ebbb37f65148a","5402","0.082427978515625","2","True","False","False","False","25.931448","43.315855","30.93009","c7b6c930815464c9e3dd86a207ea03887d6609f4ad6b23d55a8e797a68db65a8","1d22e5b182cdc3464fb6cc065c748f6d17913c2f4fb7212428722c68be481027"
"TCGA_DU_6408_19860521","32","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_32.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_32_mask.tif","256","256","24","256","256","8","f433c7015dc71a3bfe8ec458e4b1443c5b5c2e41558c6ea967a0cfcf095af674","4d4fafed712867f5fc1881ff6bbc9cd8542e2ded491b866d09f094088a3cc20a","5145","0.0785064697265625","2","True","False","False","False","25.90847","42.651528","30.875361","49003eae3b157a52cde3d6479aaf08f8572f6325efe78b17a77befe444152902","b7efe7b4db9fcdf92074fbd5affc383baacdf5014535db295f6110cf9db2347d"
"TCGA_DU_6408_19860521","33","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_33.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_33_mask.tif","256","256","24","256","256","8","0017706bd1bd31bc4db76aa3253e0c57f728975bcb23f5d3c866c020a6c7ff2a","b91190c910b7466d21d54edf27c852931d82b4e3ec0db8b3ad69fd5c6ee56db7","5146","0.078521728515625","2","True","False","False","False","25.795947","41.164322","30.64674","8bc3aac1fbed9dd7ee1718e88298069babac0bee54588cc3361a5c4af7346e1b","24475531400097d4cf5cab2a328902e179cfb5f77ada376aefabd3028141bb87"
"TCGA_DU_6408_19860521","34","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_34.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_34_mask.tif","256","256","24","256","256","8","9289d9e06f144f112347fe7c659cfee26372568a8eed45113a9fe56392a5dd38","b6d8ed66a92482569a565d0e8c8b93e6e2dd3a369b23f846dbef099a1de159ff","4847","0.0739593505859375","2","True","False","False","False","25.273791","40.091401","30.608343","1bc63c899c5e01a2c61cc43d6ff33dab6b2b627f4d03b1bec21bd6a0a23c9990","60a54abf8eb00d9b1398529b18da010a3eb82ffebf4a16c0ac4e92cc0851fd15"
"TCGA_DU_6408_19860521","35","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_35.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_35_mask.tif","256","256","24","256","256","8","a32b76ed59bce7c900653575055fa639a60f505e67912ad7577b6c1315b54b2d","749600aa41434e7657e1d21cdd753bc1858fcdf2d17e60599099a48f3fe7e48d","4616","0.0704345703125","2","True","False","False","False","25.225713","38.821324","30.308909","e3f09909be514ec3aa2d268687dbbdcb0a13d3a24d5a03404425254eb444fb8f","9ca5b83a7c7bb7592dda08593563e8f8b6fdafef8d420598e68e86e8e1b61cf1"
"TCGA_DU_6408_19860521","36","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_36.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_36_mask.tif","256","256","24","256","256","8","b966576a6adab2eb1e6954553c9d0b7e5010237450a99e76cefce9c57548548e","5a2ffaa9b4329e77dc212850a4071cfcd7af60c2c2fb362801b40e54a8cb74d4","4458","0.068023681640625","2","True","False","False","False","24.994303","38.17444","30.232234","f05db904c32f35c3d63dc10ec0f588868af1292517217b9850a9f91703bc68f1","9e43c897ffc9810481c44970d0cf20e50ff47ab15b233f361c3064d4fa64665e"
"TCGA_DU_6408_19860521","37","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_37.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_37_mask.tif","256","256","24","256","256","8","611fe41f7f8c5d2c1680bbb20b704af8c9ebd561194016d6964065bfa1d64668","cff6953f122bd561608fc55181d6099916b9fb97ca3d0cf99bc7bdda32dd466f","4219","0.0643768310546875","2","True","False","False","False","24.70379","37.368375","29.883756","6d294fc73af65401e701d0b8d66a593d265758a0d23905456c675617958c82e1","8d3e7c1e03a1f87356d221281df9ac6c04ab5dea6e959a2b8f2d1034a3bb9d73"
"TCGA_DU_6408_19860521","38","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_38.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_38_mask.tif","256","256","24","256","256","8","9530170c7969c25595a588bf7f750f6a6648862db408de7a32544e262624221b","10e67a08593aa27c28f559fade7100e82f82d3ec98e648a64de7095372ce5e26","3816","0.0582275390625","2","True","False","False","False","24.024678","36.89207","29.892771","e90d0d50f661768d27849a666caca1fb8bef4c08c1cf3aede0156656ff204d57","9cef6fb3df2b78fbac294d998931d091fd4df28dc6722d0b5a3fd372c503a2c7"
"TCGA_DU_6408_19860521","39","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_39.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_39_mask.tif","256","256","24","256","256","8","d2da7b61d27bc08c8286b900701dec657137867b2af70ff698c6391dc7ab7120","de7fb9381e76192d473cebc8fb0226fc7f84f26348f4f46a56771e93ab2cc349","3532","0.05389404296875","2","True","False","False","False","24.095424","35.858878","29.544588","eb356a7df191e20a0bc51fd2fcd7b586c47742b9a736e26117714893a1e62b98","b14b903ca522642d46af63ea85cb64e9a73eb20ce3c269c6b8f6c3b3a5088513"
"TCGA_DU_6408_19860521","4","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_4.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_4_mask.tif","256","256","24","256","256","8","c8ff9cf7db600a18ce495fe61314a8f5a38eea6b2fd78ce033065967acb317fa","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","33.29974","44.76483","42.512775","035e338ad3f64e3bca323b1242e885c896c82b1fd81fb535a8d803d0eb989b3c","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_DU_6408_19860521","40","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_40.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_40_mask.tif","256","256","24","256","256","8","d18e6a3a9456714fff684445a16592d5d2082e58e451b8bf22dc565a6c5c64a3","12526cd9e5def4d74fad74d6e160cad34abbbfffd09db8170ea5725d397b67ad","3259","0.0497283935546875","2","True","False","False","False","23.582208","35.466654","29.462198","b5c2c2e747c166f8be57e75a24050de701da1f06fe5f5e52957d1a52b130fbd5","7f12f29c3cfcceaa4d68a39c0834913109290248491609e95604a3c9ae85515d"
"TCGA_DU_6408_19860521","41","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_41.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_41_mask.tif","256","256","24","256","256","8","f34ad3888ab780c2e82436e28e0de9e656f9f8f2bdcfa29206f8d435470bb586","9eb522b95157561b3029c234a41421d447d2dbcacb01407a648638330b92a48f","3079","0.0469818115234375","2","True","False","False","False","23.319445","34.555375","29.077909","c55b7a247a8e7b4851c741c765e13b33854202f4905a8105fa9a567f96478ece","d391faa943c230f4e54a9e88e0ce97200d2aff758f9bdcf7edb284c1dcbf49e0"
"TCGA_DU_6408_19860521","42","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_42.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_42_mask.tif","256","256","24","256","256","8","b33f072d8db54bf0e06475a781d99e821510a9928d843ebcd2b0de26916d6d84","dcfe16271156e16a07f8329dd08969689723daf62328c591e96f748b8f064110","2743","0.0418548583984375","2","True","False","False","False","22.665454","33.488895","28.945095","c33b8739c89be8cb4f5ff14bc79b3d53654939e08b4d35e97a6c2e9e2c5109e1","fb3d6b9f19b60f28e3f5e7dc23e6e9de3d7fa25b535095e54f198d479f19aad0"
"TCGA_DU_6408_19860521","43","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_43.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_43_mask.tif","256","256","24","256","256","8","012fa9a8b80cf795a664388b1df0504875e52107d71b85a1126ea06b05b19bde","e3a95a77e631b7a3d08ea081527c494b26c464fd1c628680d83aeff571c0e93f","2677","0.0408477783203125","2","True","False","False","False","22.586723","31.967636","28.608478","c10ef8fb5864ae5cd7767dc24936a95f4c5353fa5c33e0c923705e8e189659b1","4e32d881a57d83141c3aa603ceab34a2000115ead33ed84bc123a7aa0eddcf64"
"TCGA_DU_6408_19860521","44","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_44.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_44_mask.tif","256","256","24","256","256","8","17f09c8a0caf1756a279d2cd2724699e49d59e9262aece89ade0707bc46f4c5f","5d984fe4a1ff92bed6e571528ec67b1585f2bfebb0e27de5faf7fbe3743eea9e","1509","0.0230255126953125","2","True","False","False","False","22.192207","31.142556","28.487522","43b73537b41260a37889e3a68a7218f6fc6638dae149176c649f67bde09605ba","79aa6d911c8c5cc805c446be977e7829142bf37c20964c5efdfd5818910aa62b"
"TCGA_DU_6408_19860521","45","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_45.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_45_mask.tif","256","256","24","256","256","8","241be1ef3a4a3ffe8b6eb01869734180c3b9603049a44e3caf754ab33bd29c7d","ebb2fcbf43ce90b2991d558e1390e05f62d2a8ff659840bdf01beb30bc8ec0f6","1152","0.017578125","2","True","False","False","False","21.826875","29.471818","27.846353","23ee111c56f62f641bb4886fbf0d7bd69b3841d4889cbf17d2184509a8c992b4","49d9084576c2694f8a782caad6e36329bec3d6d7d35925fdb19146c326ae9428"
"TCGA_DU_6408_19860521","46","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_46.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_46_mask.tif","256","256","24","256","256","8","b72a08a26d34c64963aed1d4b95ace56fd0ba74aac9c2ed4befb483e69ef1126","e884b247360353eec56d5e79ea96c79033ce1167db880ec9e3d9aab4f0cd7e6e","496","0.007568359375","2","True","False","False","False","20.692678","27.850806","27.347188","20beeb050bb7ac19f65b74a25eea9b3ad2400c59942baa5301e7d681090a47b0","bf95eb86927881ce44ead9e65ec2a3ae65ddf9f24c8b6694478cd29cef612440"
"TCGA_DU_6408_19860521","47","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_47.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_47_mask.tif","256","256","24","256","256","8","dd8e790972cb8c7668473480b74fa83ee88fb33ad10f610e7c2a4b96e98d9728","e022df70499846f3f46daabba183299127a5cac873fd57c0a8e0198fef2a1407","265","0.0040435791015625","2","True","False","False","False","20.009991","25.362107","26.139865","5a526330e4128dc0dfd11c5b2295b7e69b7c429a19329b4db21f07b0e435dcc5","6908e4793a1e1197982f64726b0c597bc529cad5fed85fdb05c21c68fbae9879"
"TCGA_DU_6408_19860521","48","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_48.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_48_mask.tif","256","256","24","256","256","8","4e15c1e18b35695d88da5f13d7bb48ccd65bdb64852e36c0d2537f50cdcf48a4","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","18.619572","23.631542","25.040368","ccbe6f713ee90dfd48435132cb859f4254eb5f3e7c70f24ba1c2f10278bcca61","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_DU_6408_19860521","49","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_49.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_49_mask.tif","256","256","24","256","256","8","8e75b668d5b7660fae49d954f2baf91650e549b5c98a81e9b9e9039ad4567fa6","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","16.836301","20.745872","22.809784","136328b743346d1a08ace1222c7f77ddca4768cc2e45136d23d8fb9dbda803b9","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_DU_6408_19860521","5","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_5.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_5_mask.tif","256","256","24","256","256","8","c2f84f042dc4d98e6d02a14a4d10692da7222ab922a9de7f3bab03c5c446359b","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","30.983283","43.010945","41.32506","dedd79be158fad417f481a642117bf4a987712499978c56f78b0f7f09f6b266c","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_DU_6408_19860521","50","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_50.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_50_mask.tif","256","256","24","256","256","8","350e634eae6d795c7b7d1332ca95f78b4845a9ae1364729c8a4dc4cdfc730aa1","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","15.043181","18.43387","20.95906","1046138bbf2a86aebdefab8b6ef5abf17f4508e8f5c87f72151c9c5638582d64","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_DU_6408_19860521","51","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_51.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_51_mask.tif","256","256","24","256","256","8","a581e4caca3ebfc8786e2c162c8e35992faec8942112c12139dea6a00b1547e6","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","13.28397","13.515658","17.830505","2295170674216a180eb4b8fc61bdc8587f3154d1b95a43cbb63b7403023d15f8","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_DU_6408_19860521","52","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_52.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_52_mask.tif","256","256","24","256","256","8","1cd6fc811066ef03e0016d0624e2e96782b26110c07474250bab5789c13c42fd","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","7.084724","7.215653","11.454442","097c1e319b6065f3bb0a7812bed982b6a27038b3d47e7c623b860274a42d00c6","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_DU_6408_19860521","53","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_53.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_53_mask.tif","256","256","24","256","256","8","835e390c56100265fd95662e80c242cce27e1b9fbd87517bc0dfe9daf5d5a67b","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","3.99036","2.927522","5.368664","b36cfca13dea450096ec1a51434eb63a2013ce812bb4c7eae3919675353f96d2","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_DU_6408_19860521","54","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_54.tif","DATASET/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_54_mask.tif","256","256","24","256","256","8","0494624d3492d70def89195a484e80f3bab05d1d9fbae3364dcc2372b0e2ebd2","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","2.88351","2.277478","2.281094","0908250fa5a6f799f27c4f8f5b4ba3a26e758e55ecd0541f513da4d2c4d85a3b","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
