"first_index","second_index","first_sample_id","first_split","first_class","second_sample_id","second_split","second_class","hamming_distance","pixel_correlation","mask_iou","transform","full_pixel_correlation","full_image_mae","full_image_rmse","full_mask_iou","full_mask_mismatch_pixels","full_verified_likely_duplicate"
"2425","6186","Meningioma__enh_1682","train","Meningioma","Meningioma__enh_1459","test","Meningioma","8","0.999889","0.97619","flip_h","0.999572354","0.830223","1.189067","0.92747942","185","True"
"2428","6188","Meningioma__enh_1689","train","Meningioma","Meningioma__enh_1467","test","Meningioma","8","0.999914","0.883721","flip_h","0.999714801","0.689804","1.068618","0.914254703","237","True"
"2440","6193","Meningioma__enh_1706","train","Meningioma","Meningioma__enh_1486","test","Meningioma","10","0.999955","0.919643","flip_h","0.999818191","0.725979","1.118704","0.933812139","470","True"
"2442","5201","Meningioma__enh_1708","train","Meningioma","Meningioma__enh_1623","val","Meningioma","10","0.999947","0.905882","flip_h","0.999788827","0.728764","1.129634","0.924271109","400","True"
"2446","6215","Meningioma__enh_1714","train","Meningioma","Meningioma__enh_1633","test","Meningioma","9","0.99993","0.964072","flip_h","0.99976851","0.690228","1.065188","0.960855081","423","True"
"2456","5181","Meningioma__enh_1731","train","Meningioma","Meningioma__enh_1514","val","Meningioma","11","0.999942","0.861111","flip_h","0.999805777","0.683544","1.057442","0.909847434","195","True"
"2460","5182","Meningioma__enh_1737","train","Meningioma","Meningioma__enh_1522","val","Meningioma","10","0.99994","0.920354","flip_h","0.999809372","0.66806","1.034426","0.924605894","550","True"
"2474","5190","Meningioma__enh_1760","train","Meningioma","Meningioma__enh_1553","val","Meningioma","8","0.999921","0.971831","flip_h","0.99975569","0.679699","1.033956","0.962525095","168","True"
"2476","6201","Meningioma__enh_1762","train","Meningioma","Meningioma__enh_1555","test","Meningioma","11","0.999946","0.915254","flip_h","0.999829757","0.638302","1.009142","0.934364995","246","True"
"2477","6202","Meningioma__enh_1763","train","Meningioma","Meningioma__enh_1556","test","Meningioma","8","0.999942","0.928571","flip_h","0.999797242","0.665009","1.053127","0.904433922","444","True"
"2496","6198","Meningioma__enh_1794","train","Meningioma","Meningioma__enh_1539","test","Meningioma","8","0.999934","0.958904","flip_h","0.999792794","0.672165","1.037586","0.966695316","155","True"
"2498","5193","Meningioma__enh_1797","train","Meningioma","Meningioma__enh_1578","val","Meningioma","7","0.999926","0.958904","flip_h","0.999744245","0.706722","1.081437","0.959415933","189","True"
"2504","6209","Meningioma__enh_1804","train","Meningioma","Meningioma__enh_1596","test","Meningioma","10","0.999949","0.921053","flip_h","0.999847134","0.618881","0.982389","0.908368201","438","True"
"2531","5114","Meningioma__enh_1867","train","Meningioma","Meningioma__enh_946","val","Meningioma","12","0.999898","0.858974","flip_h","0.999671466","0.804577","1.150155","0.934047469","314","True"
"2533","6282","Meningioma__enh_1869","train","Meningioma","Meningioma__enh_2115","test","Meningioma","12","0.999901","0.848485","flip_h","0.999699001","0.758545","1.092103","0.933591857","137","True"
"2537","2826","Meningioma__enh_1873","train","Meningioma","Meningioma__enh_2274","train","Meningioma","11","0.999928","0.936416","flip_h","0.99975024","0.802513","1.13857","0.959923837","442","True"
"2538","2827","Meningioma__enh_1874","train","Meningioma","Meningioma__enh_2275","train","Meningioma","9","0.999917","0.931034","flip_h","0.999719489","0.782974","1.117751","0.952558055","523","True"
"2541","5297","Meningioma__enh_1878","train","Meningioma","Meningioma__enh_2278","val","Meningioma","6","0.999925","0.891892","flip_h","0.99974862","0.791042","1.119014","0.93545611","150","True"
"2551","2833","Meningioma__enh_1889","train","Meningioma","Meningioma__enh_2285","train","Meningioma","12","0.999905","0.948276","flip_h","0.999696296","0.770588","1.112601","0.926261147","554","True"
"2554","2775","Meningioma__enh_1893","train","Meningioma","Meningioma__enh_2206","train","Meningioma","12","0.999916","0.878788","flip_h","0.999760243","0.742554","1.055873","0.930244271","277","True"
"2563","5281","Meningioma__enh_1905","train","Meningioma","Meningioma__enh_2116","val","Meningioma","9","0.999923","0.921053","flip_h","0.999740038","0.793228","1.13285","0.934774067","166","True"
"2576","2717","Meningioma__enh_1921","train","Meningioma","Meningioma__enh_2129","train","Meningioma","11","0.999905","0.928571","flip_h","0.999699097","0.777603","1.111052","0.931034483","58","True"
"2581","2723","Meningioma__enh_1928","train","Meningioma","Meningioma__enh_2135","train","Meningioma","6","0.999777","0.926829","flip_h","0.99932945","0.820099","1.156316","0.938184664","158","True"
"2583","2724","Meningioma__enh_1930","train","Meningioma","Meningioma__enh_2136","train","Meningioma","8","0.999716","0.907895","flip_h","0.999160749","0.807774","1.141653","0.901701323","468","True"
"2586","2726","Meningioma__enh_1934","train","Meningioma","Meningioma__enh_2140","train","Meningioma","6","0.999894","0.954545","flip_h","0.999647137","0.802876","1.151839","0.955002393","188","True"
"2598","2734","Meningioma__enh_1953","train","Meningioma","Meningioma__enh_2153","train","Meningioma","11","0.999929","0.915254","flip_h","0.999738381","0.83424","1.178058","0.959411604","149","True"
"2600","5286","Meningioma__enh_1956","train","Meningioma","Meningioma__enh_2155","val","Meningioma","7","0.999915","0.934959","flip_h","0.999678368","0.856197","1.211481","0.925373134","585","True"
"2601","5287","Meningioma__enh_1957","train","Meningioma","Meningioma__enh_2156","val","Meningioma","8","0.999927","0.944954","flip_h","0.999712685","0.857849","1.22196","0.967942238","222","True"
"2605","6121","Meningioma__enh_1964","train","Meningioma","Meningioma__enh_961","test","Meningioma","12","0.999936","0.910448","flip_h","0.99977886","0.779236","1.1275","0.933605966","276","True"
"2609","2742","Meningioma__enh_1969","train","Meningioma","Meningioma__enh_2164","train","Meningioma","12","0.999935","0.984733","flip_h","0.999774451","0.78783","1.121766","0.956184659","373","True"
"2613","2744","Meningioma__enh_1974","train","Meningioma","Meningioma__enh_2167","train","Meningioma","12","0.999902","0.923077","flip_h","0.999676748","0.824123","1.154591","0.927106721","487","True"
"2621","2781","Meningioma__enh_1983","train","Meningioma","Meningioma__enh_2213","train","Meningioma","4","0.999908","0.887324","flip_h","0.999676672","0.829678","1.171046","0.925643897","332","True"
"2623","6290","Meningioma__enh_1986","train","Meningioma","Meningioma__enh_2176","test","Meningioma","12","0.99993","0.956522","flip_h","0.999740969","0.815834","1.161559","0.909153476","264","True"
"2627","5118","Meningioma__enh_1994","train","Meningioma","Meningioma__enh_979","val","Meningioma","6","0.999892","0.962963","flip_h","0.999644468","0.829033","1.172389","0.953869615","242","True"
"2633","2782","Meningioma__enh_2004","train","Meningioma","Meningioma__enh_2214","train","Meningioma","9","0.999878","0.911392","flip_h","0.999625208","0.803112","1.146341","0.935977451","318","True"
"2643","2784","Meningioma__enh_2016","train","Meningioma","Meningioma__enh_2217","train","Meningioma","11","0.99992","0.885714","flip_h","0.999751582","0.753048","1.088508","0.917234664","170","True"
"2654","2770","Meningioma__enh_2040","train","Meningioma","Meningioma__enh_2200","train","Meningioma","12","0.999941","0.932584","flip_h","0.999795644","0.795227","1.131664","0.96525838","199","True"
"2667","6302","Meningioma__enh_2059","train","Meningioma","Meningioma__enh_2248","test","Meningioma","8","0.999913","0.931034","flip_h","0.999702848","0.804562","1.152792","0.92266048","300","True"
"2678","6303","Meningioma__enh_2071","train","Meningioma","Meningioma__enh_2256","test","Meningioma","11","0.999938","0.943662","flip_h","0.999771501","0.811836","1.16258","0.927191679","343","True"
"2679","2815","Meningioma__enh_2074","train","Meningioma","Meningioma__enh_2258","train","Meningioma","9","0.999907","0.960784","flip_h","0.999699192","0.810989","1.139996","0.960907039","381","True"
"2692","6243","Meningioma__enh_2100","train","Meningioma","Meningioma__enh_1849","test","Meningioma","11","0.999925","0.92","flip_h","0.999730011","0.763905","1.107983","0.928867813","120","True"
"2703","6246","Meningioma__enh_2112","train","Meningioma","Meningioma__enh_1865","test","Meningioma","8","0.999915","0.91954","flip_h","0.999713862","0.81398","1.171439","0.939767913","327","True"
"2704","5242","Meningioma__enh_2113","train","Meningioma","Meningioma__enh_1866","val","Meningioma","8","0.999903","0.978261","flip_h","0.999673865","0.832832","1.176631","0.972273567","165","True"
"2715","5248","Meningioma__enh_2127","train","Meningioma","Meningioma__enh_1919","val","Meningioma","12","0.999919","0.918367","flip_h","0.999734968","0.818733","1.145191","0.926620599","223","True"
"2769","6273","Meningioma__enh_2199","train","Meningioma","Meningioma__enh_2029","test","Meningioma","10","0.99994","0.95122","flip_h","0.999800415","0.774715","1.099273","0.94943927","266","True"
"2778","5250","Meningioma__enh_2210","train","Meningioma","Meningioma__enh_1938","val","Meningioma","10","0.999903","0.916667","flip_h","0.999687403","0.802322","1.142336","0.907032181","78","True"
"2818","6280","Meningioma__enh_2263","train","Meningioma","Meningioma__enh_2080","test","Meningioma","12","0.999934","0.916667","flip_h","0.999783145","0.798321","1.124652","0.933995585","299","True"
"2823","5275","Meningioma__enh_2271","train","Meningioma","Meningioma__enh_2090","val","Meningioma","12","0.999947","0.932584","flip_h","0.99982104","0.79084","1.119773","0.965742251","189","True"
"2836","6247","Meningioma__enh_2289","train","Meningioma","Meningioma__enh_1894","test","Meningioma","10","0.999928","0.935065","flip_h","0.999777722","0.73103","1.06417","0.947722024","249","True"
"3491","6542","Pituitary tumor__enh_930","train","Pituitary tumor","Pituitary tumor__enh_1523","test","Pituitary tumor","10","0.999936","0.92","flip_h","0.999783985","0.628922","1.033216","0.9029971","301","True"
"3492","6455","Pituitary tumor__enh_932","train","Pituitary tumor","Pituitary tumor__enh_1006","test","Pituitary tumor","10","0.999937","0.857143","flip_h","0.999800185","0.618858","1.016871","0.902728351","82","True"
"3496","3561","Pituitary tumor__enh_937","train","Pituitary tumor","Pituitary tumor__enh_1015","train","Pituitary tumor","5","0.999935","0.911392","flip_h","0.999760651","0.640175","1.054528","0.949574601","243","True"
"3497","6457","Pituitary tumor__enh_938","train","Pituitary tumor","Pituitary tumor__enh_1016","test","Pituitary tumor","5","0.999953","0.95614","flip_h","0.999821477","0.626213","1.03671","0.972563077","199","True"
"3503","3570","Pituitary tumor__enh_946","train","Pituitary tumor","Pituitary tumor__enh_1028","train","Pituitary tumor","9","0.999947","0.972222","flip_h","0.999797348","0.662441","1.083393","0.946320346","124","True"
"3508","3576","Pituitary tumor__enh_952","train","Pituitary tumor","Pituitary tumor__enh_1035","train","Pituitary tumor","4","0.999925","0.944444","flip_h","0.999732216","0.643276","1.04735","0.902008032","122","True"
"3509","3577","Pituitary tumor__enh_953","train","Pituitary tumor","Pituitary tumor__enh_1036","train","Pituitary tumor","5","0.999943","0.875","flip_h","0.999809268","0.620804","1.01265","0.915570934","122","True"
"3510","3984","Pituitary tumor__enh_954","train","Pituitary tumor","Pituitary tumor__enh_1621","train","Pituitary tumor","8","0.999937","0.916667","flip_h","0.999798157","0.624859","1.016483","0.941409343","222","True"
"3512","5529","Pituitary tumor__enh_956","train","Pituitary tumor","Pituitary tumor__enh_1629","val","Pituitary tumor","10","0.999895","0.92","flip_h","0.999643614","0.6129","1.022546","0.942857143","92","True"
"3518","3531","Pituitary tumor__enh_962","train","Pituitary tumor","Pituitary tumor__enh_978","train","Pituitary tumor","7","0.999934","0.904762","flip_h","0.999771165","0.635422","1.051021","0.928553202","280","True"
"3528","3822","Pituitary tumor__enh_974","train","Pituitary tumor","Pituitary tumor__enh_1383","train","Pituitary tumor","7","0.999917","0.933333","flip_h","0.999700846","0.815239","1.179662","0.940250447","167","True"
"3533","3714","Pituitary tumor__enh_980","train","Pituitary tumor","Pituitary tumor__enh_1237","train","Pituitary tumor","9","0.999902","0.931034","flip_h","0.999622813","0.823986","1.196309","0.910100476","170","True"
"3549","5476","Pituitary tumor__enh_1000","train","Pituitary tumor","Pituitary tumor__enh_1283","val","Pituitary tumor","8","0.999907","0.882353","flip_h","0.999638543","0.824615","1.196569","0.926059513","82","True"
"3580","6518","Pituitary tumor__enh_1040","train","Pituitary tumor","Pituitary tumor__enh_1374","test","Pituitary tumor","3","0.999938","0.96875","flip_h","0.999759276","0.646275","1.078852","0.9361167","127","True"
"3581","3817","Pituitary tumor__enh_1041","train","Pituitary tumor","Pituitary tumor__enh_1377","train","Pituitary tumor","8","0.999906","0.875","flip_h","0.999678066","0.635925","1.034942","0.913612565","132","True"
"3588","3611","Pituitary tumor__enh_1049","train","Pituitary tumor","Pituitary tumor__enh_1081","train","Pituitary tumor","9","0.999839","0.918919","flip_h","0.999432504","0.802216","1.172012","0.905164737","213","True"
"3602","4136","Pituitary tumor__enh_1067","train","Pituitary tumor","Pituitary tumor__enh_1844","train","Pituitary tumor","9","0.999916","0.911111","flip_h","0.999707593","0.754963","1.11546","0.908038147","270","True"
"3604","5541","Pituitary tumor__enh_1071","train","Pituitary tumor","Pituitary tumor__enh_1696","val","Pituitary tumor","9","0.999865","0.94382","flip_h","0.999505378","0.828621","1.184093","0.943236074","321","True"
"3605","4060","Pituitary tumor__enh_1072","train","Pituitary tumor","Pituitary tumor__enh_1735","train","Pituitary tumor","9","0.999854","0.961538","flip_h","0.999473831","0.873554","1.221028","0.918341709","130","True"
"3607","4145","Pituitary tumor__enh_1075","train","Pituitary tumor","Pituitary tumor__enh_1858","train","Pituitary tumor","2","0.999935","0.983607","flip_h","0.999649891","0.933914","1.343381","0.933349433","276","True"
"3615","4162","Pituitary tumor__enh_1085","train","Pituitary tumor","Pituitary tumor__enh_1881","train","Pituitary tumor","12","0.999895","0.893333","flip_h","0.999607546","0.819969","1.194942","0.919758233","385","True"
"3617","4018","Pituitary tumor__enh_1092","train","Pituitary tumor","Pituitary tumor__enh_1677","train","Pituitary tumor","12","0.999899","0.9125","flip_h","0.999621804","0.845413","1.188422","0.914473684","442","True"
"3620","4029","Pituitary tumor__enh_1096","train","Pituitary tumor","Pituitary tumor__enh_1689","train","Pituitary tumor","6","0.99994","0.954774","flip_h","0.999758825","0.816101","1.187519","0.959170854","520","True"
"3623","5543","Pituitary tumor__enh_1102","train","Pituitary tumor","Pituitary tumor__enh_1706","val","Pituitary tumor","6","0.999893","1","flip_h","0.999581282","0.852516","1.245634","0.915970516","171","True"
"3624","5546","Pituitary tumor__enh_1104","train","Pituitary tumor","Pituitary tumor__enh_1711","val","Pituitary tumor","8","0.999876","0.882353","flip_h","0.999509747","0.887234","1.236479","0.911290323","110","True"
"3626","4049","Pituitary tumor__enh_1106","train","Pituitary tumor","Pituitary tumor__enh_1718","train","Pituitary tumor","4","0.999922","0.912281","flip_h","0.999674254","0.838329","1.223506","0.93739658","227","True"
"3633","6560","Pituitary tumor__enh_1117","train","Pituitary tumor","Pituitary tumor__enh_1642","test","Pituitary tumor","12","0.99994","0.944444","flip_h","0.999760282","0.814484","1.185565","0.923639318","94","True"
"3637","5537","Pituitary tumor__enh_1123","train","Pituitary tumor","Pituitary tumor__enh_1667","val","Pituitary tumor","11","0.999922","0.917808","flip_h","0.999688666","0.830574","1.207723","0.935215583","296","True"
"3642","4576","Pituitary tumor__enh_1131","train","Pituitary tumor","Pituitary tumor__enh_2476","train","Pituitary tumor","5","0.99988","1","flip_h","0.999633236","0.803757","1.120304","0.91345617","155","True"
"3643","4578","Pituitary tumor__enh_1132","train","Pituitary tumor","Pituitary tumor__enh_2478","train","Pituitary tumor","9","0.999896","0.933333","flip_h","0.999675475","0.811752","1.143908","0.935230618","132","True"
"3646","4526","Pituitary tumor__enh_1137","train","Pituitary tumor","Pituitary tumor__enh_2403","train","Pituitary tumor","4","0.999869","0.890244","flip_h","0.999546258","0.886494","1.234256","0.951427439","245","True"
"3647","4465","Pituitary tumor__enh_1138","train","Pituitary tumor","Pituitary tumor__enh_2321","train","Pituitary tumor","11","0.999868","0.894737","flip_h","0.999528415","0.897335","1.252407","0.909017713","226","True"
"3649","5641","Pituitary tumor__enh_1140","train","Pituitary tumor","Pituitary tumor__enh_2326","val","Pituitary tumor","8","0.999908","0.928571","flip_h","0.999691257","0.817871","1.152923","0.964964592","188","True"
"3656","4491","Pituitary tumor__enh_1149","train","Pituitary tumor","Pituitary tumor__enh_2355","train","Pituitary tumor","7","0.999792","0.911111","flip_h","0.999362252","0.862148","1.208442","0.913402062","252","True"
"3658","4500","Pituitary tumor__enh_1154","train","Pituitary tumor","Pituitary tumor__enh_2366","train","Pituitary tumor","6","0.99987","1","flip_h","0.999543696","0.87648","1.21951","0.926132837","119","True"
"3665","5650","Pituitary tumor__enh_1161","train","Pituitary tumor","Pituitary tumor__enh_2388","val","Pituitary tumor","12","0.999897","1","flip_h","0.999683874","0.807709","1.138409","0.930781759","85","True"
"3668","4417","Pituitary tumor__enh_1166","train","Pituitary tumor","Pituitary tumor__enh_2247","train","Pituitary tumor","5","0.99986","0.945946","flip_h","0.999529051","0.869114","1.213582","0.915027208","203","True"
"3671","4434","Pituitary tumor__enh_1173","train","Pituitary tumor","Pituitary tumor__enh_2275","train","Pituitary tumor","9","0.999866","0.956522","flip_h","0.999503976","0.868793","1.23039","0.912374582","131","True"
"3674","4447","Pituitary tumor__enh_1178","train","Pituitary tumor","Pituitary tumor__enh_2293","train","Pituitary tumor","7","0.999877","0.888889","flip_h","0.999629169","0.824493","1.160781","0.920451258","275","True"
"3677","6636","Pituitary tumor__enh_1188","train","Pituitary tumor","Pituitary tumor__enh_2157","test","Pituitary tumor","6","0.999918","0.945813","flip_h","0.999725485","0.80637","1.136392","0.956541769","566","True"
"3679","5614","Pituitary tumor__enh_1190","train","Pituitary tumor","Pituitary tumor__enh_2164","val","Pituitary tumor","4","0.999861","0.959459","flip_h","0.999502033","0.898472","1.247157","0.936695724","305","True"
"3681","6640","Pituitary tumor__enh_1192","train","Pituitary tumor","Pituitary tumor__enh_2172","test","Pituitary tumor","12","0.999887","0.961538","flip_h","0.999591188","0.868343","1.215153","0.923778851","142","True"
"3686","6646","Pituitary tumor__enh_1198","train","Pituitary tumor","Pituitary tumor__enh_2195","test","Pituitary tumor","9","0.999892","0.909091","flip_h","0.999650812","0.798996","1.130595","0.916787265","345","True"
"3690","4390","Pituitary tumor__enh_1204","train","Pituitary tumor","Pituitary tumor__enh_2211","train","Pituitary tumor","10","0.999913","0.928571","flip_h","0.999712033","0.812065","1.140715","0.918072289","68","True"
"3697","4344","Pituitary tumor__enh_1215","train","Pituitary tumor","Pituitary tumor__enh_2141","train","Pituitary tumor","4","0.999931","0.888889","flip_h","0.999752477","0.83849","1.179641","0.936175778","244","True"
"3710","5497","Pituitary tumor__enh_1233","train","Pituitary tumor","Pituitary tumor__enh_1431","val","Pituitary tumor","6","0.99993","0.961538","flip_h","0.999791069","0.576122","0.963659","0.955921246","150","True"
"3719","3936","Pituitary tumor__enh_1243","train","Pituitary tumor","Pituitary tumor__enh_1553","train","Pituitary tumor","9","0.999914","0.938776","flip_h","0.999644049","0.704502","1.151941","0.928832117","234","True"
"3722","3899","Pituitary tumor__enh_1248","train","Pituitary tumor","Pituitary tumor__enh_1494","train","Pituitary tumor","12","0.999937","0.893617","flip_h","0.999767399","0.620144","1.055333","0.905755851","298","True"
"3724","3900","Pituitary tumor__enh_1250","train","Pituitary tumor","Pituitary tumor__enh_1495","train","Pituitary tumor","12","0.999904","0.953488","flip_h","0.99968437","0.587971","1.00436","0.956868431","119","True"
"3732","5495","Pituitary tumor__enh_1262","train","Pituitary tumor","Pituitary tumor__enh_1422","val","Pituitary tumor","10","0.999937","1","flip_h","0.99977644","0.621925","1.035808","0.912273476","213","True"
"3746","3911","Pituitary tumor__enh_1282","train","Pituitary tumor","Pituitary tumor__enh_1512","train","Pituitary tumor","12","0.999918","0.913043","flip_h","0.999719889","0.655487","1.04748","0.910678308","133","True"
"3754","6454","Pituitary tumor__enh_1292","train","Pituitary tumor","Pituitary tumor__enh_1004","test","Pituitary tumor","8","0.999938","0.870968","flip_h","0.999776215","0.639473","1.052109","0.917355372","160","True"
"3755","3919","Pituitary tumor__enh_1293","train","Pituitary tumor","Pituitary tumor__enh_1524","train","Pituitary tumor","8","0.999904","1","flip_h","0.999696749","0.595474","0.989041","0.941354904","116","True"
"3757","3922","Pituitary tumor__enh_1296","train","Pituitary tumor","Pituitary tumor__enh_1528","train","Pituitary tumor","12","0.999944","0.914894","flip_h","0.999786631","0.643505","1.070781","0.907494936","274","True"
"3761","3927","Pituitary tumor__enh_1301","train","Pituitary tumor","Pituitary tumor__enh_1534","train","Pituitary tumor","9","0.999923","0.875","flip_h","0.999747964","0.608906","1.009622","0.906930693","141","True"
"3762","6544","Pituitary tumor__enh_1302","train","Pituitary tumor","Pituitary tumor__enh_1535","test","Pituitary tumor","8","0.999937","0.961538","flip_h","0.999791333","0.629238","1.040169","0.901334881","170","True"
"3773","3940","Pituitary tumor__enh_1316","train","Pituitary tumor","Pituitary tumor__enh_1557","train","Pituitary tumor","6","0.999942","0.915789","flip_h","0.99977334","0.628967","1.051826","0.916875732","497","True"
"3775","3945","Pituitary tumor__enh_1320","train","Pituitary tumor","Pituitary tumor__enh_1562","train","Pituitary tumor","6","0.999943","0.985507","flip_h","0.999804507","0.596485","0.997909","0.940979955","265","True"
"3778","3948","Pituitary tumor__enh_1323","train","Pituitary tumor","Pituitary tumor__enh_1566","train","Pituitary tumor","7","0.999878","0.958333","flip_h","0.999560917","0.785088","1.147816","0.945543501","256","True"
"3788","3959","Pituitary tumor__enh_1337","train","Pituitary tumor","Pituitary tumor__enh_1585","train","Pituitary tumor","10","0.999932","0.955556","flip_h","0.999737728","0.672333","1.096551","0.937632884","176","True"
"3789","3960","Pituitary tumor__enh_1338","train","Pituitary tumor","Pituitary tumor__enh_1586","train","Pituitary tumor","8","0.99991","0.86","flip_h","0.999676059","0.628071","1.040147","0.916638655","248","True"
"3790","5522","Pituitary tumor__enh_1339","train","Pituitary tumor","Pituitary tumor__enh_1587","val","Pituitary tumor","12","0.999932","0.972973","flip_h","0.99974197","0.655849","1.074576","0.924279835","184","True"
"3801","6553","Pituitary tumor__enh_1353","train","Pituitary tumor","Pituitary tumor__enh_1606","test","Pituitary tumor","9","0.999895","0.954545","flip_h","0.999624171","0.788467","1.150793","0.923179693","115","True"
"3806","6554","Pituitary tumor__enh_1361","train","Pituitary tumor","Pituitary tumor__enh_1614","test","Pituitary tumor","11","0.999934","0.967742","flip_h","0.999748005","0.656891","1.07263","0.957932083","83","True"
"3809","3983","Pituitary tumor__enh_1366","train","Pituitary tumor","Pituitary tumor__enh_1620","train","Pituitary tumor","5","0.999946","0.943182","flip_h","0.999806083","0.640179","1.049857","0.920186949","444","True"
"3811","6556","Pituitary tumor__enh_1368","train","Pituitary tumor","Pituitary tumor__enh_1622","test","Pituitary tumor","11","0.999924","0.934426","flip_h","0.999771691","0.611286","1.001694","0.973449068","104","True"
"3814","6459","Pituitary tumor__enh_1372","train","Pituitary tumor","Pituitary tumor__enh_1039","test","Pituitary tumor","11","0.999933","0.893617","flip_h","0.999748043","0.805702","1.172666","0.963054187","105","True"
"3815","5530","Pituitary tumor__enh_1375","train","Pituitary tumor","Pituitary tumor__enh_1630","val","Pituitary tumor","8","0.999918","0.897436","flip_h","0.999709869","0.630573","1.049719","0.902818679","231","True"
"3823","3858","Pituitary tumor__enh_1386","train","Pituitary tumor","Pituitary tumor__enh_1440","train","Pituitary tumor","8","0.999861","0.913793","flip_h","0.999558098","0.745331","1.090907","0.950983107","177","True"
"3824","3859","Pituitary tumor__enh_1387","train","Pituitary tumor","Pituitary tumor__enh_1441","train","Pituitary tumor","8","0.999874","0.909091","flip_h","0.999594766","0.757305","1.105588","0.915180197","233","True"
"3828","6531","Pituitary tumor__enh_1395","train","Pituitary tumor","Pituitary tumor__enh_1450","test","Pituitary tumor","4","0.999894","0.96","flip_h","0.999675523","0.583267","0.979947","0.959367246","131","True"
"3838","3877","Pituitary tumor__enh_1411","train","Pituitary tumor","Pituitary tumor__enh_1467","train","Pituitary tumor","10","0.999939","0.891892","flip_h","0.999775015","0.654976","1.074304","0.903212851","241","True"
"3840","3879","Pituitary tumor__enh_1413","train","Pituitary tumor","Pituitary tumor__enh_1469","train","Pituitary tumor","4","0.999937","0.970588","flip_h","0.999779922","0.622753","1.021712","0.951029748","107","True"
"3851","5472","Pituitary tumor__enh_1429","train","Pituitary tumor","Pituitary tumor__enh_1231","val","Pituitary tumor","8","0.999941","0.945946","flip_h","0.999808442","0.6049","0.998647","0.922822947","187","True"
"3852","6497","Pituitary tumor__enh_1430","train","Pituitary tumor","Pituitary tumor__enh_1232","test","Pituitary tumor","4","0.999925","0.960784","flip_h","0.999764938","0.578808","0.973834","0.967238212","107","True"
"3856","6520","Pituitary tumor__enh_1436","train","Pituitary tumor","Pituitary tumor__enh_1384","test","Pituitary tumor","4","0.999914","0.877551","flip_h","0.999689914","0.785278","1.157025","0.93245366","215","True"
"3878","5441","Pituitary tumor__enh_1468","train","Pituitary tumor","Pituitary tumor__enh_968","val","Pituitary tumor","6","0.999932","0.875","flip_h","0.999753972","0.625645","1.032453","0.933467742","132","True"
"3897","5470","Pituitary tumor__enh_1492","train","Pituitary tumor","Pituitary tumor__enh_1225","val","Pituitary tumor","9","0.999922","0.954545","flip_h","0.999720816","0.792702","1.167299","0.937138728","87","True"
"3898","5471","Pituitary tumor__enh_1493","train","Pituitary tumor","Pituitary tumor__enh_1226","val","Pituitary tumor","12","0.999919","0.95","flip_h","0.999717146","0.802429","1.167126","0.923622047","97","True"
"3903","6447","Pituitary tumor__enh_1498","train","Pituitary tumor","Pituitary tumor__enh_923","test","Pituitary tumor","2","0.999857","1","flip_h","0.99947424","0.647419","1.065886","0.950941244","86","True"
"3904","6498","Pituitary tumor__enh_1501","train","Pituitary tumor","Pituitary tumor__enh_1238","test","Pituitary tumor","9","0.999886","0.9","flip_h","0.999575547","0.820797","1.195534","0.936213161","158","True"
"3920","5478","Pituitary tumor__enh_1525","train","Pituitary tumor","Pituitary tumor__enh_1294","val","Pituitary tumor","4","0.999897","1","flip_h","0.999676377","0.63401","1.031575","0.911975435","172","True"
"3942","5482","Pituitary tumor__enh_1559","train","Pituitary tumor","Pituitary tumor__enh_1318","val","Pituitary tumor","5","0.999948","0.961905","flip_h","0.999806907","0.605648","1.015912","0.94990451","341","True"
"3943","6509","Pituitary tumor__enh_1560","train","Pituitary tumor","Pituitary tumor__enh_1319","test","Pituitary tumor","3","0.999948","0.969388","flip_h","0.999818122","0.611206","1.01818","0.972477064","171","True"
"3966","6513","Pituitary tumor__enh_1594","train","Pituitary tumor","Pituitary tumor__enh_1343","test","Pituitary tumor","9","0.999946","0.923077","flip_h","0.99980157","0.65403","1.066828","0.916117436","140","True"
"3979","5487","Pituitary tumor__enh_1613","train","Pituitary tumor","Pituitary tumor__enh_1360","val","Pituitary tumor","5","0.999926","0.914286","flip_h","0.999724681","0.642761","1.05089","0.968158745","69","True"
"3985","5488","Pituitary tumor__enh_1623","train","Pituitary tumor","Pituitary tumor__enh_1369","val","Pituitary tumor","10","0.999923","0.928571","flip_h","0.999760852","0.607922","0.999689","0.927068215","201","True"
"4000","5605","Pituitary tumor__enh_1647","train","Pituitary tumor","Pituitary tumor__enh_2100","val","Pituitary tumor","7","0.999926","1","flip_h","0.999730607","0.777115","1.138791","0.921105326","197","True"
"4001","4319","Pituitary tumor__enh_1648","train","Pituitary tumor","Pituitary tumor__enh_2101","train","Pituitary tumor","10","0.999935","0.954545","flip_h","0.999761256","0.785027","1.149573","0.925978902","414","True"
"4002","6474","Pituitary tumor__enh_1650","train","Pituitary tumor","Pituitary tumor__enh_1119","test","Pituitary tumor","9","0.99994","0.943262","flip_h","0.999771522","0.796555","1.172903","0.955275874","398","True"
"4003","6625","Pituitary tumor__enh_1651","train","Pituitary tumor","Pituitary tumor__enh_2103","test","Pituitary tumor","10","0.999933","0.961538","flip_h","0.999744982","0.794189","1.161868","0.949690033","422","True"
