"sample_id","source_id","tumor_type","group_id","split","image_path","mask_path","image_sha256","mask_sha256"
"Meningioma__enh_376","376","Meningioma","similarity_2305","train","Meningioma/enh_376.png","Meningioma/enh_376_mask.png","ee3ad7e764462500130b3bb31034027618a2f989ac07de5e5b36b3954dc313c7","ecfcf7d6dff4b14f59933b14c612a995bd9dd3f5c2db6e816284fb9715b5d483"
"Meningioma__enh_377","377","Meningioma","similarity_2306","train","Meningioma/enh_377.png","Meningioma/enh_377_mask.png","a482411ae0fd7da93c86ab181a9f6edcc4ea02772997c72e21941a01cd5fa012","58dbbc9086b88f7674a8a03c6ec87c3eecf965ad39ef8ebe390c063160cc80b2"
"Meningioma__enh_379","379","Meningioma","similarity_2308","train","Meningioma/enh_379.png","Meningioma/enh_379_mask.png","016e32f30d2329973d78ae8784bbaa680fe763e7f3c21120a79179065f8fbf58","54b9cbf0fcd6ea48c07292a88e7c0635861a26bd1972adaea1c43d6ed357bae9"
"Meningioma__enh_380","380","Meningioma","similarity_2309","train","Meningioma/enh_380.png","Meningioma/enh_380_mask.png","81a4a114910bf066bc8e47b754a231b49943253923eba2b615ac1ed26a45f13e","2573e5df8a31e0c712587917b1e141e17fab977e8008cd974b0c178e2c71226d"
"Meningioma__enh_382","382","Meningioma","similarity_2311","train","Meningioma/enh_382.png","Meningioma/enh_382_mask.png","d0aa15668dec8c5de75d58b5db5a494345048b1ba86da4b733f761fc7ef58b0e","cf491712c2e8fe8dd70a455071eeb667b1b0afe913f187532bbf888dd68040f2"
"Meningioma__enh_383","383","Meningioma","similarity_2312","train","Meningioma/enh_383.png","Meningioma/enh_383_mask.png","6c3becbe272ec1e67758e1e9d28027e16188d8cea00a20c1499f5f11f95adb87","5ebaef9111565fd11242089be6f6b98a8fd9690fa6369ac60cc5545e396da2d9"
"Meningioma__enh_384","384","Meningioma","similarity_2313","train","Meningioma/enh_384.png","Meningioma/enh_384_mask.png","59c4cd8c1f8fcd90b039907fc09249e897d0178a8a4a69556d6b042d97e604b6","4a0f097ffb9175b9807f0b88adac67a25fca09bfde5e95b4912f29be71e2aa33"
"Meningioma__enh_385","385","Meningioma","similarity_2314","train","Meningioma/enh_385.png","Meningioma/enh_385_mask.png","5fbc52d1da9df7988296a86c831df4960cc6ce0188abc0bd972dcc13be75dcdf","823c728ee99a059c714b91704ee1740e885c176c2fe46c35e42ac098fc82f0a1"
"Meningioma__enh_386","386","Meningioma","similarity_2315","train","Meningioma/enh_386.png","Meningioma/enh_386_mask.png","ed716060844c0c429154168844f822ad33f0fe2f396e8c2799f388bb65908e84","ea36b18281a337714f176db78ddce27d3130bc48ee2e8c1400793f9395deea6e"
"Meningioma__enh_387","387","Meningioma","similarity_2316","train","Meningioma/enh_387.png","Meningioma/enh_387_mask.png","b419ef0fcdada0cb873661d5545e73b30df5de9ad462c7f197ffb28bcf1b5bf8","7af672377ba56b8070f2df156ba97a6d2c9da66ab59d9b294bc724b833b32f79"
"Meningioma__enh_388","388","Meningioma","similarity_2317","train","Meningioma/enh_388.png","Meningioma/enh_388_mask.png","d12e6a2cd0cbde42a8c2d07d919972b256bc338d86d7f9fc6dfeed860104858c","5de395c947f62fc5291d358393c1c7b17afbaa6568e668d6b2d8b0bd6fb55d58"
"Meningioma__enh_389","389","Meningioma","similarity_2318","train","Meningioma/enh_389.png","Meningioma/enh_389_mask.png","28e92b756fd15e0ff08db09e8bbd3e03585b1f47de59d70ad35c24c89ad5b766","6270618f959e96a8cdc08480e7279150323f3afd7d0b24b3b008c758d6dd6b3e"
"Meningioma__enh_392","392","Meningioma","similarity_2321","train","Meningioma/enh_392.png","Meningioma/enh_392_mask.png","26381895e3542b44b5bd4e8a0482eb731b7116ca6d92d92130bced4bf323f6a0","339081ccb76e7fb0a5416f4894fb803a4f2e700cc03f99cb314842c1e42746c7"
"Meningioma__enh_393","393","Meningioma","similarity_2322","train","Meningioma/enh_393.png","Meningioma/enh_393_mask.png","10d3aac0e3259431b8b473208e545b2b81546caee6338fa7b02dec7836666843","7870f85a4b3678567387a56482127852e147c59e18116c0b39a7ea56648b2db1"
"Meningioma__enh_395","395","Meningioma","similarity_2324","train","Meningioma/enh_395.png","Meningioma/enh_395_mask.png","79aa7dc0b3533de50ddae8add7c19239101c4c70e630574286b1a573bacfb998","58de2b6c6937a8e0db8e8659a2ec1d28316dc7619a9491f6e4f45fa3ac6f57d8"
"Meningioma__enh_397","397","Meningioma","similarity_2326","train","Meningioma/enh_397.png","Meningioma/enh_397_mask.png","1563e168731d3bb68c7cc1bfca7be5025b055626f62457875f6b92d157c3a5f5","881e2547e640c914935af56db9deb311248e936a96cf1fbcb88774f90031bb8b"
"Meningioma__enh_398","398","Meningioma","similarity_2327","train","Meningioma/enh_398.png","Meningioma/enh_398_mask.png","b2cc90a6779a9f62184aa51870a832895b4647385b211587de2029fbd8a6378c","117c97bc548b762d297b2f598d3ef71143add74569a60b0ab68b0afab3212c5d"
"Meningioma__enh_399","399","Meningioma","similarity_2328","train","Meningioma/enh_399.png","Meningioma/enh_399_mask.png","7d521bb75bd482099ae6e700a3688bc3418ff13dc5bcd540057fc4eac4d29cb4","e579438b3b290b15a8d81ec32415a5ae818a23eaa89e5507b6760e61800f9aac"
"Meningioma__enh_400","400","Meningioma","similarity_2329","train","Meningioma/enh_400.png","Meningioma/enh_400_mask.png","b2135685a44ea2d8547d4a5db4bf21f85afbea14d45182a96a5070e34e1e6a27","3270f5bec81dc4065bf3e211e735745c9744c36161e0aa8fafd60c24ee2bf411"
"Meningioma__enh_401","401","Meningioma","similarity_2330","train","Meningioma/enh_401.png","Meningioma/enh_401_mask.png","a957a9221625b88ccf680e093859849aa2c42207a1011ea0b18908953e648e07","6904f90b1bb77bc240ba2d9c5f2d6d7f90fab73106fcac2d1ec2ceea1a923336"
"Meningioma__enh_402","402","Meningioma","similarity_2331","train","Meningioma/enh_402.png","Meningioma/enh_402_mask.png","553d12da504ab3180b9afbd57e8363adb8d3188b1912c62cca572857a8affaa4","3c12689e0021689e2ff8789c9100450a4abfd423fb84e170b967ad43dad28cfc"
"Meningioma__enh_403","403","Meningioma","similarity_2332","train","Meningioma/enh_403.png","Meningioma/enh_403_mask.png","29cd9e85992b4c790ca4e4cafa41ee5f9082e342d9a20d9b15e24807fd02e4f0","37095d5ebc118e2203c8e87b2a7297e5762f58a5a8b5013017f9b00ad575397f"
"Meningioma__enh_404","404","Meningioma","similarity_2333","train","Meningioma/enh_404.png","Meningioma/enh_404_mask.png","cb45eb7c49584ad7f271b9349fbc92d01ab01d6f65863ceddf2af55f884e2ffc","d7bf989b22d90eefd95fa4c9b1ebb70349ea8a68846f4ce390702668b285f77d"
"Meningioma__enh_405","405","Meningioma","similarity_2334","train","Meningioma/enh_405.png","Meningioma/enh_405_mask.png","f74d4bb783c78fa0ec801af0ef16b394c0cd5c0cf403420f7d47ee763633c1a1","21dc19aa548a7fb5d4a83f84ff55dad360193cc8195127e602c4cc9ab6378d59"
"Meningioma__enh_406","406","Meningioma","similarity_2335","train","Meningioma/enh_406.png","Meningioma/enh_406_mask.png","cae8eb1560f6ed2c53a2fceff880e39daa5a91cf1dc719bb3584125d5b7f9ccd","81f41a0bc66989d8ee09d546e4b1197462452d7acb61e606870a404ee8f3328e"
"Meningioma__enh_409","409","Meningioma","similarity_2338","train","Meningioma/enh_409.png","Meningioma/enh_409_mask.png","ef3cfaad7b0eaa4d80389e7c2c082a65b3e2919927e191c6b0c302a0be52ddef","2d36c922bbdd2ce8bac9750c37b4e913e7f490e3d2d6a660bdbaf27e32c2c999"
"Meningioma__enh_410","410","Meningioma","similarity_2339","train","Meningioma/enh_410.png","Meningioma/enh_410_mask.png","f432909695074767d467fe15eb3e1ffe5bd171dbb7a40eecf585a0ccf28c6112","339d43e4932b45a1723909c18b6164728c7dac8739b84a1ba25bb292aa7cc1c0"
"Meningioma__enh_411","411","Meningioma","similarity_2340","train","Meningioma/enh_411.png","Meningioma/enh_411_mask.png","b911d51dcf70509a98c0ae5e01faebf3b6c4461b4cfb1cd109a0f9e15962f143","a0c84775d02084ac5dce0f521176a0cb540393e475fb6aa2b97b43e656d0ec4c"
"Meningioma__enh_412","412","Meningioma","similarity_2341","train","Meningioma/enh_412.png","Meningioma/enh_412_mask.png","a7a5dad59b7b6f4ba4679ddc8d8f9ecc3e93fe7b37284b3b38b8d40662ce2331","77608438115cf78229331f6ddc2fb748906a75492d932f6ec8f227cc8bd3f75f"
"Meningioma__enh_413","413","Meningioma","similarity_2342","train","Meningioma/enh_413.png","Meningioma/enh_413_mask.png","20f7dbc73ee4bdc98240f720e8f0608a34243e13586030275a6243af9385a50a","b71dbe084055303bf5d23710f41950fd941f989026a69ad2adda3b1a99adfa53"
"Meningioma__enh_414","414","Meningioma","similarity_2343","train","Meningioma/enh_414.png","Meningioma/enh_414_mask.png","c07bf75a29799d6414320541f94e7268a0bcb733140d2530ba2f695660d23157","d1cdceafe3b268ac4906ad25401fc0803b7c304f199b5d93028e593c75f2c443"
"Meningioma__enh_415","415","Meningioma","similarity_2344","train","Meningioma/enh_415.png","Meningioma/enh_415_mask.png","b46f4c481643392d8ef8984e14454b7c7d0394eea384c88cc782d8059107ee37","2bf483135ee63cef99fe5cb2f63002ec9b04812d6f763738e32e6dc0f4a104cb"
"Meningioma__enh_416","416","Meningioma","similarity_2345","train","Meningioma/enh_416.png","Meningioma/enh_416_mask.png","d0308220e55d9790e80db4815ac4ce235c3ed64adc91caf02951b5d5568f7060","97f994b5a90be814e0d968c689f84bb667ccbb2691b6bbed3d3aec1cf26321cf"
"Meningioma__enh_417","417","Meningioma","similarity_2346","train","Meningioma/enh_417.png","Meningioma/enh_417_mask.png","2ddb05b416a5542d701b152409950b8c1869f508b80054d974e9a183fe55a63f","94b82453091f3fd47e93cc8f4325cb8a7950148e1d2eea4a03148de346ba5307"
"Meningioma__enh_418","418","Meningioma","similarity_2347","train","Meningioma/enh_418.png","Meningioma/enh_418_mask.png","0d7b78d902b65a67877dfc67b574948781bfd85fac2941bce1e714399de68467","7d9d029ef45df183a2924c9e4e6acba20fe7cbfd1fe871b354a957d85c76fc90"
"Meningioma__enh_420","420","Meningioma","similarity_2349","train","Meningioma/enh_420.png","Meningioma/enh_420_mask.png","4f77c7f52b9eae67921a23bf2be38bc64be96f7369cefe36516e26c4eb88942e","12edcfac840def2930ded49ca5add58bae5d8d5cc809005a6f317ad27ee94a0c"
"Meningioma__enh_422","422","Meningioma","similarity_2351","train","Meningioma/enh_422.png","Meningioma/enh_422_mask.png","3ab5176f35d9e70e821bef5ec8744889b8fa14534c8271fad0737ec850a76451","023c77a954d8d120734f9c1085563308d9d9bc55a79e5943345de7a51c8e2972"
"Meningioma__enh_424","424","Meningioma","similarity_2353","train","Meningioma/enh_424.png","Meningioma/enh_424_mask.png","f463db8e08f78f8af2c36f263fe592714258427c4b1b821563e5cef450e7c371","05e3bbbe83c70213953be5568f5257810e696379c5e579b70df3b6601b1d2adf"
"Meningioma__enh_425","425","Meningioma","similarity_2354","train","Meningioma/enh_425.png","Meningioma/enh_425_mask.png","08e9635bc213940c64d7253beca926a9c00052afe4d5932f893f5534f458e244","aca12e59022f3840e680abfefcd966abb859608a859d5ff309da55d935123458"
"Meningioma__enh_427","427","Meningioma","similarity_2356","train","Meningioma/enh_427.png","Meningioma/enh_427_mask.png","b288eacc85bb8544e4f3fb9dcbd4a6b7a9dceb80c7664c30a042580b4a50da7a","9f46a830b0e033d993e798d0cd5ec4425a279459c1b0e8260e66b07a982bad22"
"Meningioma__enh_428","428","Meningioma","similarity_2357","train","Meningioma/enh_428.png","Meningioma/enh_428_mask.png","330c7d955647bd2d460e4b775815c7ae73c9c9a4ca2607c299ddf9c8b2245eee","d22d8b8e263fd05ae957502267589f7121a80a82afdce5393d29af37451fddd4"
"Meningioma__enh_429","429","Meningioma","similarity_2358","train","Meningioma/enh_429.png","Meningioma/enh_429_mask.png","c81c020a3f496dba9b317318904241cd4eb82f2a8b0606ffbbc1aebcadf5a9b6","fd490ccffc9ddf03e2c0b1caf6b5e887d55677ab13799be3d7fc297700d0c3d4"
"Meningioma__enh_430","430","Meningioma","similarity_2359","train","Meningioma/enh_430.png","Meningioma/enh_430_mask.png","af3cde933bdd43ccefe93391ccda6b614e26e5880ffb52d00cca6653afeb4135","54f1ce1dab474c57075971de07b7dfc4e6fa908cdb4bf624c94036168bbe75ee"
"Meningioma__enh_431","431","Meningioma","similarity_2360","train","Meningioma/enh_431.png","Meningioma/enh_431_mask.png","50e2b76e1b7a49e2b1296243ac059c02156f20466d3557e53f3a400aae35eb6d","c070b6cf77af7cdcc56a76bb788252c1d9de7f9c0353ca611f702f351b95cd9f"
"Meningioma__enh_432","432","Meningioma","similarity_2361","train","Meningioma/enh_432.png","Meningioma/enh_432_mask.png","024497ab4e53805d1d07a4d886cd7d1cc233f4acb3a6334e1eb77474590106eb","1be77ba107a99ce8e0d8985cce52a832829674e15e9a3785426989579fdeacb7"
"Meningioma__enh_433","433","Meningioma","similarity_2362","train","Meningioma/enh_433.png","Meningioma/enh_433_mask.png","4abc95af4ca3d7eb759fb85ae177a9760f299b17b1312bc9dbb4099611cc9503","2c7e1c59724a638c7781bfe3595eee0916e5c69d6fc0affba4ac256734bf57d6"
"Meningioma__enh_434","434","Meningioma","similarity_2363","train","Meningioma/enh_434.png","Meningioma/enh_434_mask.png","7be7db015e9b63a9dd86596ea4ab25432f403526806c7e1fa2f2f6012877425e","fcd14783586cb058892102564682c67f08b44cc5ee02d1ba52189aeecb7f349e"
"Meningioma__enh_435","435","Meningioma","similarity_2364","train","Meningioma/enh_435.png","Meningioma/enh_435_mask.png","aeeeb794bb57eeb11bf4d699f0fc01b6a09ecb843136409bbcec94cc05887673","5ce2d7902f9eee27ea24ab683f50be8fff69242d98b4d54148e6833b080c4a9d"
"Meningioma__enh_436","436","Meningioma","similarity_2365","train","Meningioma/enh_436.png","Meningioma/enh_436_mask.png","edfa1cc843318d70ed901ea60745eec4f1fc3cbb22a3db69d1dcf43ad00f95db","beab393257fa437f3bd1fc7a6149e014eace94c2fc6e5aa381ebd9bd70f8c06b"
"Meningioma__enh_437","437","Meningioma","similarity_2366","train","Meningioma/enh_437.png","Meningioma/enh_437_mask.png","f4f141104b0c340f2cd0e3d254815721adbc87926ead7e5e9930d14c03f57184","df12093ab3827e4dafd59b0b5375eece6b28c55e2b06d2bcd3db30fb8ff2b5b3"
"Meningioma__enh_439","439","Meningioma","similarity_2368","train","Meningioma/enh_439.png","Meningioma/enh_439_mask.png","cf71da8e1b6b446ede6c08ef172e4f250b19445ca27db042f1849ed05e114f2a","0ca2592178dad2d83b7e86edf1fb9f2d43e934add948e2f840d988d6bd2b6f48"
"Meningioma__enh_440","440","Meningioma","similarity_2369","train","Meningioma/enh_440.png","Meningioma/enh_440_mask.png","98abf719b47b6976cbf0b539706820be3e061a9520210fce75b33f4608fee2e4","430feb6fa69f9cba02451d5cc47d01b09589e5504cc944bafaf9de36626b1c32"
"Meningioma__enh_441","441","Meningioma","similarity_2370","train","Meningioma/enh_441.png","Meningioma/enh_441_mask.png","4210a2c8455706169bc09c69db7e569030ca1edda3423175702e01b7456a5430","b98f50552e2cd087a0ffd6a7bdf14b24e5203d28e14ee290376bf28f57631a81"
"Meningioma__enh_442","442","Meningioma","similarity_2371","train","Meningioma/enh_442.png","Meningioma/enh_442_mask.png","0bcf1ff76fd9159eaaf4a5d4bb09bf0ac1f8fee2b2ac1287370ed16ab24da8ec","37e2969665afaedfc1b79ffdd3ff482b2387ac64298de2d152c2bc71e8d4efd0"
"Meningioma__enh_443","443","Meningioma","similarity_2372","train","Meningioma/enh_443.png","Meningioma/enh_443_mask.png","7f5645a71b3de10e3f83cbdf668095400b78b8cf6bb9a3c2ceb44ed83dfbf361","feef9b3a077c7eb23bf994ba47485c81bf25ca08d343676b0a2deb2d4db5dcd5"
"Meningioma__enh_444","444","Meningioma","similarity_2373","train","Meningioma/enh_444.png","Meningioma/enh_444_mask.png","7fb3d90a75e41b60cb536084281b5164f7a57cf76ac5a37cf43e846f97a00ae7","32169079bff9433ab25ef962ed27a313a61c6ababbfa65720dcbf7555d733f7c"
"Meningioma__enh_446","446","Meningioma","similarity_2375","train","Meningioma/enh_446.png","Meningioma/enh_446_mask.png","c92c2c9f606df8f110ca93aa41f24b9339371c26c3c84551f7ec5c16202915cd","dda0ea3a8391867af4511db68dafe55d925bfbdd18819f364c6ad2cfb752b729"
"Meningioma__enh_448","448","Meningioma","similarity_2377","train","Meningioma/enh_448.png","Meningioma/enh_448_mask.png","174ac333b8c9064b24b76a1a67e93571f31a5d54488bae181ea4c118db955f38","77565e83c02038a76f0dfc5bdda4e8d09b8597ec1e2e978638c661e623f36010"
"Meningioma__enh_449","449","Meningioma","similarity_2378","train","Meningioma/enh_449.png","Meningioma/enh_449_mask.png","13e155c61fda8c7502a0f66d4d3987e43a76e530e751a308b1c656f26422ef8a","a93d327511462880a2bd263db2b865251dac9212cc367afddd428d976607c400"
"Meningioma__enh_450","450","Meningioma","similarity_2379","train","Meningioma/enh_450.png","Meningioma/enh_450_mask.png","ee1347a12a3056f30ccf42f11be87ba332a3d210698d3b7e0cc8d0fd43701a62","dfb958f32cb6042f76bc88b2b5de1314bd5a004fa530bb561c671e72a87bd0cd"
"Meningioma__enh_451","451","Meningioma","similarity_2380","train","Meningioma/enh_451.png","Meningioma/enh_451_mask.png","7a309ebffb0385716d9f6808ff8b7450262cdfdf0fca69cf248aeeb65e7f6cff","be14d4022295a0f593dbd719a59bb41f5aeea8754c22b89cb28eda16d113fd9d"
"Meningioma__enh_452","452","Meningioma","similarity_2381","train","Meningioma/enh_452.png","Meningioma/enh_452_mask.png","b689584bf97533fbd5ff182a8c86d9f348979574329a926507af75ece472119e","109ddbaa99bb6b83fd69af630a4f6979ae0c15c9769b4e4018715525c6507331"
"Meningioma__enh_455","455","Meningioma","similarity_2384","train","Meningioma/enh_455.png","Meningioma/enh_455_mask.png","922e4786e62f44efaa770a2cd135c78fea908e2895a1d2eab5dd4da71b2bb723","c7ec4df23ad132781090e34311a1b53e06200389ca44a4303d7ba532e8fc176d"
"Meningioma__enh_456","456","Meningioma","similarity_2385","train","Meningioma/enh_456.png","Meningioma/enh_456_mask.png","3a54a13118c01eec4491bfdd33c85a817a3bc6f1b8c267d40496ee522beb83af","03391a6b4061f33d0872c5a2c085ec15b17690cb261d5555f2ab141ec4fa81f5"
"Meningioma__enh_459","459","Meningioma","similarity_2388","train","Meningioma/enh_459.png","Meningioma/enh_459_mask.png","9b91304f9abcad66b5e2c202294e7831821c6d25d76ca5813a708b16827a8778","9f65410ad09047bf0a782e63fa5e483892a7a26b497c80fe4ad4f12af752c2bc"
"Meningioma__enh_460","460","Meningioma","similarity_2389","train","Meningioma/enh_460.png","Meningioma/enh_460_mask.png","8a1af83f013ee561846e20727264dde3d1125f7321b718a16ccee9478611e224","a802c7bba74a46654d635d3e02530e205594758d5e9b7c6133f8f23913c2c141"
"Meningioma__enh_461","461","Meningioma","similarity_2390","train","Meningioma/enh_461.png","Meningioma/enh_461_mask.png","be12eeefaa89a7958b4184f86eb34037862505cece31959d56551285d165f5cb","d9924ec4893dd290a2111160b6954ed6dd3e842f212eaf642562800003a65e1d"
"Meningioma__enh_462","462","Meningioma","similarity_2391","train","Meningioma/enh_462.png","Meningioma/enh_462_mask.png","990e0fc07aef11f2b8090b3abf1490890494afe489ca7d4acdc2473d92407e2b","cbb1b1b52cf2878d9afc30e8f4a4773e8bb00b9f4e9955746dae82efeffdee4d"
"Meningioma__enh_464","464","Meningioma","similarity_2393","train","Meningioma/enh_464.png","Meningioma/enh_464_mask.png","78fabf63e7e23e53aecd044855949f64dd1cef9c546606ad6717c23b0d678ad5","01ddfc58d3ffeab27edfe640b1e3d418e92f67a746774374a003b7434809e617"
"Meningioma__enh_465","465","Meningioma","similarity_2394","train","Meningioma/enh_465.png","Meningioma/enh_465_mask.png","bbbaf48c6bcdeda55c0c47bebcdfd87a0576a8316ad8f9005f82106c31211753","8153cca508e585991d185de17f4b21d65c5847800e06db25d2ea8b0c7c0df33c"
"Meningioma__enh_469","469","Meningioma","similarity_2398","train","Meningioma/enh_469.png","Meningioma/enh_469_mask.png","58006281445cc53ae2af84cb4b0692020fa5df18ec4130147c72382eb9b1d02a","1563181c0bd8acfd98a5e56a709e4351529acf5b4b21d52e1403c9208b67e860"
"Meningioma__enh_470","470","Meningioma","similarity_2399","train","Meningioma/enh_470.png","Meningioma/enh_470_mask.png","f83cabc4bb01da2d9c029cb8b171c0410319d2c8b1dfa328842b6539b2e33abd","dc1413156068cdb3e54c8d3ae7a6298ca82417f220d11c447e646e5621e9aac5"
"Meningioma__enh_471","471","Meningioma","similarity_2400","train","Meningioma/enh_471.png","Meningioma/enh_471_mask.png","d9993d3d7e1b1e04187ab69beb4f9a7cd098cc382adb4c43919b2ce1d024869d","ce11d227db4c6d5b4a30b7f7dc250d8e82a956efb7b463a89148cb831754c0e1"
"Meningioma__enh_472","472","Meningioma","similarity_2401","train","Meningioma/enh_472.png","Meningioma/enh_472_mask.png","b78e318e7018fbbe06d5acc5b4939aa11e60b1e01a1d33514db2bcff380b2f1d","25357e6aa3be119775d8ae5969c39c6c988a0a27be2b117df6dcbe29c5a11b8f"
"Meningioma__enh_473","473","Meningioma","similarity_2402","train","Meningioma/enh_473.png","Meningioma/enh_473_mask.png","54376d846e083f76edf0b0f83847082141156c0f2d0b43848ba04d1238e841cc","1c408581527d0f7307862deed5e1fc2acba3fa87c75194821aa633c545dfed4f"
"Meningioma__enh_474","474","Meningioma","similarity_2403","train","Meningioma/enh_474.png","Meningioma/enh_474_mask.png","ed7fc6113ef4c8bf202dd7d1941a47f85ac472dc76107be4740e8dc820fa0376","91e19491771af7b87b59bd9a8cf958e8308696b6f8dbb36a06657cf807067b8b"
"Meningioma__enh_477","477","Meningioma","similarity_2406","train","Meningioma/enh_477.png","Meningioma/enh_477_mask.png","e78f3ecca962889c974ace67b3bd2c41a8c332e2c2de479a895443e0bed1696b","4a805e71d74371bc1ad60f9b0f8c7af329b787160eb75d100fda9c1deb1d5348"
"Meningioma__enh_479","479","Meningioma","similarity_2408","train","Meningioma/enh_479.png","Meningioma/enh_479_mask.png","bdb1d543af301269d1f958ac6593171b3c9eb38abf9f03ff4c3d694b4ec2bd14","51de1565a82d7fbf63c60adc83eaa66f5120cd40bef9d93533a8a7bed66a8b8e"
"Meningioma__enh_480","480","Meningioma","similarity_2409","train","Meningioma/enh_480.png","Meningioma/enh_480_mask.png","932de9fa77dfbd85085e91bb3d8e3cc4626cd082ab984a4cda503cd1afc56f09","96c564e647b2e94ff33eaf83133704abcae7f70d5fd5c56c2415c20c502b2999"
"Meningioma__enh_481","481","Meningioma","similarity_2410","train","Meningioma/enh_481.png","Meningioma/enh_481_mask.png","75a6d7ce6c94447c9838542d48eeea8b3a7d3fb03c6448d69122841c2ee4df43","5cc96b163d02d922fa45255bdaa424b64a194bf23a1bf76a1516096e70d62aea"
"Meningioma__enh_482","482","Meningioma","similarity_2411","train","Meningioma/enh_482.png","Meningioma/enh_482_mask.png","434b1f8fca4bd689f0854cd682a09275b7444e96044c16070ce96ce6904c5c9a","d8ce6099c107813a6b788bf1f9acec1a100b7a9d2e16e7f97092973d7440ae4e"
"Meningioma__enh_483","483","Meningioma","similarity_2412","train","Meningioma/enh_483.png","Meningioma/enh_483_mask.png","6ad3806f2c710fea0125fbedf280106b412095f7b28acf12a38b2fba2a4749a6","191f69da7cf6105ccde42fde229ab360a4d27ef39f72d07fafd6c860e3a30444"
"Meningioma__enh_484","484","Meningioma","similarity_2413","train","Meningioma/enh_484.png","Meningioma/enh_484_mask.png","3b7b79327ffea86e141ec5edd4c1a3503f2fc58b34079ef8c784aeaffa3fd277","a6f3cddd32ea1a02b1dd1d8d0e7d7148574ff2de441b4bda6c171e44ae09b7fb"
"Meningioma__enh_485","485","Meningioma","similarity_2414","train","Meningioma/enh_485.png","Meningioma/enh_485_mask.png","d43320ae345638ce897d038d3f335c37a279c4481c72f4da7fb69c0f7b0f3e8c","e71bff01309335d59f7b7d1c1c9874135f617ae5bded9973493b11b995023c02"
"Meningioma__enh_489","489","Meningioma","similarity_2418","train","Meningioma/enh_489.png","Meningioma/enh_489_mask.png","5c69afd49f2b1cc38845ee996f644c988dd3e82b4f060a6e1043586139204ca7","adbf10dec7274b3b1b122f94c8b431940da7b557902777fa53c74f2b811cba41"
"Meningioma__enh_490","490","Meningioma","similarity_2419","train","Meningioma/enh_490.png","Meningioma/enh_490_mask.png","0a5e082cb6f099ba4697ada7c8abd2887ebabacb48781ab942c18d28f8354a5a","21f45e7f2f1709a28a65089916a84610d5b202520169b2844d5393dddd5ccd4c"
"Meningioma__enh_491","491","Meningioma","similarity_2420","train","Meningioma/enh_491.png","Meningioma/enh_491_mask.png","74ed48a0e45cad8ee29f4b5bac9cf4553b2b4ea2c3eb96019f4d75ca88681836","dcd5fcf6e435bc4f65d89839fddf4c243647fa628bf34d4e2f466d36da2c59e3"
"Meningioma__enh_492","492","Meningioma","similarity_2421","train","Meningioma/enh_492.png","Meningioma/enh_492_mask.png","907f7007e5150c28128fc95bb20d6c7fe68e1f2bcbb94dddd385f930078c51e3","2a5db819f4e25732043bfcd2f25eeca07d2b691af54fd647a3d6ca4404ff7768"
"Meningioma__enh_493","493","Meningioma","similarity_2422","train","Meningioma/enh_493.png","Meningioma/enh_493_mask.png","233ece7616888feedaf4af4db270644619e1452cb99854545b6a988c3bf195a1","2b6e43444e251ce8612e30b076f8f7150216f880b91a843f320df889f1656279"
"Meningioma__enh_494","494","Meningioma","similarity_2423","train","Meningioma/enh_494.png","Meningioma/enh_494_mask.png","de3e00e34526f95b9b70a15752a3420046e78a1b52b398d3e685c75082b22c88","d3636cbf4efa10f3effd43c790f49ff87ddb1ca449bbad535babc0f7f8924da4"
"Meningioma__enh_495","495","Meningioma","similarity_2424","train","Meningioma/enh_495.png","Meningioma/enh_495_mask.png","a40d784ee66f40abd26fd048d928d653b11d4400a0b519862b3fc9bd77876015","7798a3b0140e92efdcca6e8e99d5638812094992715ed25af55c3ecaa2ce0dbb"
"Meningioma__enh_497","497","Meningioma","similarity_2426","train","Meningioma/enh_497.png","Meningioma/enh_497_mask.png","270376e13f4e1aebad0bebb4b4f1de9edc2735a998796f7aad25b86a64621784","2afcd3416975171b1b4bcb0374fc469fcaa96e01706dd959f44966bed788c78d"
"Meningioma__enh_498","498","Meningioma","similarity_2427","train","Meningioma/enh_498.png","Meningioma/enh_498_mask.png","346c6ee31d34c774b0142c892fc2fd2d3ef9139b4e1b99297c95d7c6a6cdda00","d965c3350ada6509b345f8bd39a094c5026c879d2dc10723ba369d9d2e66e4a4"
"Meningioma__enh_500","500","Meningioma","similarity_2429","train","Meningioma/enh_500.png","Meningioma/enh_500_mask.png","db3c8ec434c3285416ab66439441c848196fdd9aea419578ebcb19100a1530bc","012c9dec234ee0860073d35c0a8a2d698d5a5a6f15ca525de696db6835146bf8"
"Meningioma__enh_503","503","Meningioma","similarity_2432","train","Meningioma/enh_503.png","Meningioma/enh_503_mask.png","bfad533b975e7114a65f922eadd8f82cb159bea56942666f5fc7d981b18c071a","72062bd31236f40f842bec1e8d0280c97563274b0d5102195caf377ad1a87957"
"Meningioma__enh_505","505","Meningioma","similarity_2434","train","Meningioma/enh_505.png","Meningioma/enh_505_mask.png","063a586061413690c8ef0fe6748f354c8557ff20171167f474c6f76516968b6b","ccf43bbb0a36f639d20aa6731945dae6bbe9a633fa12d183865ec3903139681a"
