sample_id,source_id,tumor_type,group_id,split,image_path,mask_path,image_sha256,mask_sha256
Glioma__enh_2186,2186,Glioma,Glioma__enh_2186,train,Glioma/enh_2186.png,Glioma/enh_2186_mask.png,80d1b95321c0be6f51b0749bfdfbd4b145c753822e931282fc65d0261c2d3c8d,f842a548446cd7210d86abf5e5e5b1d8f74d18873c1e15a3b01b17d13f9477c6
Glioma__enh_2187,2187,Glioma,Glioma__enh_2187,train,Glioma/enh_2187.png,Glioma/enh_2187_mask.png,10fb8f3d4687e9f2ae87fa2dbbc5e7461904e24bd1bc398ae1ae5d518d91e95b,3ec75607faf041ddd2577af2909540c83f7e4e3f89a98ea3511b227dbee0f25c
Glioma__enh_2188,2188,Glioma,Glioma__enh_2188,train,Glioma/enh_2188.png,Glioma/enh_2188_mask.png,01050fa48be502d72d3c41cdd2eb7a0fa93003c2e38aa25eab55d404f2da1b1e,2a0458727ddad50888a6642e72a83eed116184978f0e9ac2217ecbf877d6b985
Glioma__enh_2189,2189,Glioma,Glioma__enh_2189,train,Glioma/enh_2189.png,Glioma/enh_2189_mask.png,12777c7cda86ddc151df4c7efa7abdc45efe1ec408740f1164c8ead0929a2036,2edda72c7d55a44303a49d742f2f97b22d86c04f7349aa56af09d0988f6353fd
Glioma__enh_2191,2191,Glioma,Glioma__enh_2191,train,Glioma/enh_2191.png,Glioma/enh_2191_mask.png,ab58cdff0d8d7656213da136c6e7e3ca39c23f9b14a92d6000d9c563facef2ff,cd47e9d2ffac7c9e923e333aba0c1eefe0300c013fe9f3fa141d19e0504dc654
Glioma__enh_2192,2192,Glioma,Glioma__enh_2192,train,Glioma/enh_2192.png,Glioma/enh_2192_mask.png,14c66605bd2f515761cd727da790bd67fd47e63351b60519964adc4f7d22391b,e57f4b7fa56757d5fa65611110fa678beca447cbaf5baaad67a9f41879652f8f
Glioma__enh_2197,2197,Glioma,Glioma__enh_2197,train,Glioma/enh_2197.png,Glioma/enh_2197_mask.png,10b446de164f386df72d9b0fa8ea8dca8d6aff2b520cf3b5395ae3f642828ade,a8b1ae5604b0ab2e5553827c49b98c72b973eb84ddbb017c47907d707f95949f
Glioma__enh_2198,2198,Glioma,Glioma__enh_2198,train,Glioma/enh_2198.png,Glioma/enh_2198_mask.png,5377c5f7beb06f63b130053fef3177ea6201a1c88274ab3974b42fdd3dd54c29,c42de47090f8596977266a28007fd21356409247fd8698630cf95bcdc5def0cd
Glioma__enh_2200,2200,Glioma,Glioma__enh_2200,train,Glioma/enh_2200.png,Glioma/enh_2200_mask.png,003f9499c2423cc3963dd4fb153853c6a3d69c54f214d6c28ce85e492b376974,bc1194170112ef6364c941f5eca6169bbf454eabbb39ac150b42344ad21ca808
Glioma__enh_2201,2201,Glioma,Glioma__enh_2201,train,Glioma/enh_2201.png,Glioma/enh_2201_mask.png,f08505a24670dc3a9cb016cc0d8f45ad22f5ad6442e06bc3166d10ef4ee86ae5,5cb0c86c4bce7a3e89e92a707d6c71ab9ed6de3a3b5df31de4ddd8cc80093b70
Glioma__enh_2202,2202,Glioma,Glioma__enh_2202,train,Glioma/enh_2202.png,Glioma/enh_2202_mask.png,051b12d3cd856d821063bfb3f304f299ed7f50387de4194f3960425dd14f12f3,8f2e3dbc1c15f61fce0f7589a5b61ccd820cd5621944ee4f110cc048ebf2cfa4
Glioma__enh_2204,2204,Glioma,Glioma__enh_2204,train,Glioma/enh_2204.png,Glioma/enh_2204_mask.png,85e46be3dd1d65b389cf04c867527e4335151a50a18c2da5102b5461e002a709,4ba4a134dd89eb54bb1cb8f381184e2d42d626376370ab44cb1ffac89cf841fe
Glioma__enh_2205,2205,Glioma,Glioma__enh_2205,train,Glioma/enh_2205.png,Glioma/enh_2205_mask.png,76d0b9dec174d515bef735882b9ac6c24d06c326a34299d3c13305e7ce418bb5,d9bdb634c8c22e9c27f4193815c33a0ec8e4c425fd362cc8d14edd2788f8a4cc
Glioma__enh_2206,2206,Glioma,Glioma__enh_2206,train,Glioma/enh_2206.png,Glioma/enh_2206_mask.png,850fbf780028bf4808c4613338e123b3a03afb96e1db5da0104c4d1f904156bc,5a52f040a68312fb4ce7209ada3a0757fac17134b2bc78e642a6279567b344ab
Glioma__enh_2207,2207,Glioma,Glioma__enh_2207,train,Glioma/enh_2207.png,Glioma/enh_2207_mask.png,2c043cf4cd6e153bf50564258fc46b97602c1e1e63f35e4ed9c48c6bfdc50dab,65b8cc2dc305d978b880ae0fed9f0e49c44c2113a7778164d2d3153788c8502c
Glioma__enh_2208,2208,Glioma,Glioma__enh_2208,train,Glioma/enh_2208.png,Glioma/enh_2208_mask.png,83c2902997f2c0684dc481d287c7201a4c9532c1c895464d64f20026195bfaa4,4ff01a15f3ad68fe932fe86e58f20de26a324abce6a31b7c99e22a2b6c9d4a81
Glioma__enh_2211,2211,Glioma,Glioma__enh_2211,train,Glioma/enh_2211.png,Glioma/enh_2211_mask.png,f6094f114493b4787b0d881b39b9c8d75006d8403009683010c0552d7aa7b01b,7c110458afe4277f9312d6bc0ccc8d6d58866c49f87b427228f24e1dd67e76cf
Glioma__enh_2212,2212,Glioma,Glioma__enh_2212,train,Glioma/enh_2212.png,Glioma/enh_2212_mask.png,17cbb09ebd53a28a8e3ab8134f820fc005bc32192d303e8fc3a945292aa71ed6,8f7ff84e59c28d7168fc4f7bc190a11849f3172ae04e0a261e08553cb0d901d9
Glioma__enh_2213,2213,Glioma,Glioma__enh_2213,train,Glioma/enh_2213.png,Glioma/enh_2213_mask.png,d24ffa3eadbb69b886a3b56a958d8e2adc4e03e05ca7c5febf15a25e10338250,9dd87abf4d66fc6d89fdff315c06e760066e22ea3b33ee7e0f04e5246a1e6b3d
Glioma__enh_2214,2214,Glioma,Glioma__enh_2214,train,Glioma/enh_2214.png,Glioma/enh_2214_mask.png,274c3bf79c60417de124a31f46dd5c97d987301b9ffe492766d4a409da5c3969,f269f372fd4e0135ce77b848a9f8803512b52024fc6098787ced5d6cabd8b2f2
Glioma__enh_2215,2215,Glioma,Glioma__enh_2215,train,Glioma/enh_2215.png,Glioma/enh_2215_mask.png,d0e53280d3c52fe165f435300185bdd0664d152c1b3411689753bfaaa0c85eeb,7ffc03458dbcf10a30427d9945487249437b15cf8cb8c1be4bb338115d4b1e28
Glioma__enh_2216,2216,Glioma,Glioma__enh_2216,train,Glioma/enh_2216.png,Glioma/enh_2216_mask.png,30c4f2924ebea6e281edf820bce0141618d51828045273f6bb42375d8bfad703,edffd563f65b644162c059ebdc4e1a266994ffb34848fe51b954459a92c6455d
Glioma__enh_2218,2218,Glioma,Glioma__enh_2218,train,Glioma/enh_2218.png,Glioma/enh_2218_mask.png,ed33feb274888700ae7856e2ada9bdf5c28dddd9e7306b4e1d2af7a3ed263837,b5749c14ab3b6e5e9b5f00bd46e0caa5357f7412029b3acb5e1ab8f8fe8746b9
Glioma__enh_2221,2221,Glioma,Glioma__enh_2221,train,Glioma/enh_2221.png,Glioma/enh_2221_mask.png,a824702c1e50360ff2d1f8ca19c105b0960896721748da2a143786e500ad6dc1,19f3bedb5740fbc96519ccd6fc6456878da92f4a91ca78524fd362370ab4332f
Glioma__enh_2222,2222,Glioma,Glioma__enh_2222,train,Glioma/enh_2222.png,Glioma/enh_2222_mask.png,1a4898cc26f0ce4f6a938c50ecb5ea38131c4f79d17426a44045095432144c09,1f9e07156b60d6dcec693a80e3651a796c700d803ea93a706bc45d54829ef09c
Glioma__enh_2224,2224,Glioma,Glioma__enh_2224,train,Glioma/enh_2224.png,Glioma/enh_2224_mask.png,9456d5bc9c57c79e34674ea2cd02a7a9d109ae94ef9c8aadf309c2f7524dd66e,65649f81d2340bb6f2f3fc9a28d6769dc890f022836daf10b5cda6428027598f
Glioma__enh_2226,2226,Glioma,Glioma__enh_2226,train,Glioma/enh_2226.png,Glioma/enh_2226_mask.png,b0cd139ce127f12d2dcc71079f15860032a8fec55752921fef5c6514d6aaf4d9,734764ed0914bf5aaa56692219c11f4ab4d349ceef6e27389088d9d37e03df91
Glioma__enh_2227,2227,Glioma,Glioma__enh_2227,train,Glioma/enh_2227.png,Glioma/enh_2227_mask.png,1b0bd67637b147c564a3b26dccb9b3700be921bbefc56ac7aba0f0196178ee1e,6e4b8567ccb8da4cced7246b14d16e35b277ec1412ea77a181bd89ff022945c6
Glioma__enh_2228,2228,Glioma,Glioma__enh_2228,train,Glioma/enh_2228.png,Glioma/enh_2228_mask.png,8ff949468a7180e363404569c74f38e3a35d6056625c4459af04a05cce5dcf79,05c6d16eb59c7e4012e518899bd5509c361c3809f3f9cf0f31d26dad419ebe9f
Glioma__enh_2229,2229,Glioma,Glioma__enh_2229,train,Glioma/enh_2229.png,Glioma/enh_2229_mask.png,8bf875f10689797ef00125639d0a21ea47742dde83b9ca0f87d2e11397360403,0f86685bac313b1970689a1918df1171b13a51ef506e604b2023513d32404bca
Glioma__enh_2231,2231,Glioma,Glioma__enh_2231,train,Glioma/enh_2231.png,Glioma/enh_2231_mask.png,92ea4834ab8e96c707cf7f286ed90feb6a0e6a598870b730ba1584e5a19ec9b9,62c572a6e3f84cb96ab36c4237867aa6cd9ee51e8c537433899bda1e729e96e9
Glioma__enh_2233,2233,Glioma,Glioma__enh_2233,train,Glioma/enh_2233.png,Glioma/enh_2233_mask.png,208b87762ba00d5d4fba2ec2d120e47be883dc1b585de25f8ab9834afb450da3,1c407971b854dbd55b3d394fc8d74de5a26b58a15167e188b5a11be5630aa8fc
Glioma__enh_2234,2234,Glioma,Glioma__enh_2234,train,Glioma/enh_2234.png,Glioma/enh_2234_mask.png,0e142f0e9e5d03ba3d8f672c0b2dd46591d1b623384809a8c6a22d65ec1f087c,8c83e08f7c6762e06530f6a1ee221c62670d18c92f1111d98d64cd7c2ea7cdde
Glioma__enh_2235,2235,Glioma,Glioma__enh_2235,train,Glioma/enh_2235.png,Glioma/enh_2235_mask.png,5d61bc17ca8531335cdf47058f0ae8b52d7b012d0fcc52db78dce1b9cffd73a7,d8f0b8c86a761a0678d869a4747041ed4a1e840ed7d52797428b819eb7d747ea
Glioma__enh_2236,2236,Glioma,Glioma__enh_2236,train,Glioma/enh_2236.png,Glioma/enh_2236_mask.png,7310c6f530a8e96d3b8f36ad1b91386545332511b3b8e96be7761c5c9613b527,9bd9fb7eafcd2b14210f25af2fb7dfaac7421d8b6ec722d776169d4b87613b5f
Glioma__enh_2237,2237,Glioma,Glioma__enh_2237,train,Glioma/enh_2237.png,Glioma/enh_2237_mask.png,ed206f994238c9275f7feda7dcb76817db414e24ef07d4ffcc9512a1ec324ae7,fb266f809756631107919316348cef4e5605195d4663b35afba282bfc93ec66c
Glioma__enh_2239,2239,Glioma,Glioma__enh_2239,train,Glioma/enh_2239.png,Glioma/enh_2239_mask.png,b2a3ee604230b036291d580016ae5f4b94d6a88937350d811182d8a4023204c9,2ebfa68dfee72c4e33e25cc6ccffceba9ca56e3f45c7abb751c8feabd2d05b2a
Glioma__enh_2240,2240,Glioma,Glioma__enh_2240,train,Glioma/enh_2240.png,Glioma/enh_2240_mask.png,5527562194c63a47f36cf3ac7510e4a99215e97181a26a9355b5bfa105b2101b,49a24fad37886274f285e1d7875e291bc101ae220fefc6c7b016a3cccd7e1fa8
Glioma__enh_2241,2241,Glioma,Glioma__enh_2241,train,Glioma/enh_2241.png,Glioma/enh_2241_mask.png,41c134f65c8a7cece312f301140f63e811c314513b7e9735fdd367da980c702a,045c76935f2d4b566b86fefc9150c8608438e68b91ce7e6ba4328feb5321c935
Glioma__enh_2243,2243,Glioma,Glioma__enh_2243,train,Glioma/enh_2243.png,Glioma/enh_2243_mask.png,265cddf9e3ba6b221e54487e393432914951ded0d82b7a6c994c931ad2d881a4,37dd9181a4ed6e885cc614f9858ffefeeb8b46ab5ceefc639c7bee9b7b094c52
Glioma__enh_2244,2244,Glioma,Glioma__enh_2244,train,Glioma/enh_2244.png,Glioma/enh_2244_mask.png,15cc8bbda464c741ab6710036207543127bd03d78b048b55a6cdc770fefdb7e8,d458bb07f78e835cea6f5f6c360bd06bf27c54dffd5976c881ef85808112130d
Glioma__enh_2246,2246,Glioma,Glioma__enh_2246,train,Glioma/enh_2246.png,Glioma/enh_2246_mask.png,97ad38f6e30269e1053946e1ee97ab7c0e7bfa09e9ae4509247b4564252a70a7,d15bc0fa2b626ed1b5ba3923f41f034991a6e2a9e96dbb0ac68d4b6d12f0a3f5
Glioma__enh_2247,2247,Glioma,Glioma__enh_2247,train,Glioma/enh_2247.png,Glioma/enh_2247_mask.png,2892162e2fd29794b156feb095cc13eff7f62edf2a33fb1c5782d71b41c320b8,d65da924ece8384d454d369343378a2145e9008a4643b6c16b3cdadf379c8550
Glioma__enh_2250,2250,Glioma,Glioma__enh_2250,train,Glioma/enh_2250.png,Glioma/enh_2250_mask.png,1441b8ef8bb2c3ea8e363400111b48964401f591c7936bd452d4ed279d64f1bf,d70cc8e022f856393a430c9058812528509b9876a043657e848a23a2e86155c1
Glioma__enh_2251,2251,Glioma,Glioma__enh_2251,train,Glioma/enh_2251.png,Glioma/enh_2251_mask.png,9a36a9e892584550c95205c292c294123852f79f34ce2f4e10fa55a6c4ba4479,532efbf7951ceafb4bc3020810f5827a7d505f736996308d8cdae2a2b6ec5ad2
Glioma__enh_2252,2252,Glioma,Glioma__enh_2252,train,Glioma/enh_2252.png,Glioma/enh_2252_mask.png,3e5962533abee4f1371e00e3fa1831296a398e55ee995db6dd990089a9ce5e4d,463dbae8b31f08a8acd642cccbe531f487a6e8ddab7d62fb25137b0e160b0348
Glioma__enh_2254,2254,Glioma,Glioma__enh_2254,train,Glioma/enh_2254.png,Glioma/enh_2254_mask.png,1defa63aa0a7670608096f4e7c3799c22fccf0ea0622180e1b99a42eb0753e30,d19226d22e1ddefb176469fa2e66386ed618edc3e96faf710b562804a2f2b9c8
Glioma__enh_2256,2256,Glioma,Glioma__enh_2256,train,Glioma/enh_2256.png,Glioma/enh_2256_mask.png,b9aec6bec4ba9e811e8a3ce3aaa189a27cf5ed923f6034a4c61c3108c29c7dd3,614801b2df53f5a41315ec3ee036e7b3d079256a701d09ac84f8e748707545b5
Glioma__enh_2257,2257,Glioma,Glioma__enh_2257,train,Glioma/enh_2257.png,Glioma/enh_2257_mask.png,9832ba5fc45361aaea337994c8beeaa40cc4499dcb3092aaf0ef4761352b2870,f6066ce253189ef8187df617cc9ce1478ad669e1517e1bf1ac873368871d80e6
Glioma__enh_2259,2259,Glioma,Glioma__enh_2259,train,Glioma/enh_2259.png,Glioma/enh_2259_mask.png,5026b171cbee8e0e64e3778222c8afb73175090f4999b700dd7a90ddc85535c2,8a9f35092fc760efb738739cb7845c5bd9bdb61df273244c327b0885b0ad848e
Glioma__enh_2260,2260,Glioma,Glioma__enh_2260,train,Glioma/enh_2260.png,Glioma/enh_2260_mask.png,c62fcc32c6524505c91bffb286ae812955ef00e7b55724e8919e6d8dfa5f0605,95b19889368eb8a05d5f72558f116e025bf0c2fa3f0ffab0dc4f4092ea1da7ec
Glioma__enh_2261,2261,Glioma,Glioma__enh_2261,train,Glioma/enh_2261.png,Glioma/enh_2261_mask.png,4f45cbd8e82a7df97a84c0f7ad881e942b9b217188b1c5d1c65fc072d209bc95,f07ee6580c7272dbb9b47e0866080bf34a8990d66b34e80f331eb30ef81d710a
Glioma__enh_2262,2262,Glioma,Glioma__enh_2262,train,Glioma/enh_2262.png,Glioma/enh_2262_mask.png,502ac29cbd365bb29c12363697ba8c4d0e69776f8bc1206e93869d3165c9b02e,2e3f226a192a6f7e3a21c6fade95a27ebe94e5bd32df81d16d50d4ca6351b189
Glioma__enh_2263,2263,Glioma,Glioma__enh_2263,train,Glioma/enh_2263.png,Glioma/enh_2263_mask.png,ca3684c43de8def0d68521b9033a695134ac6a80278219d9dbbf5cb946a4ff43,ed667c4eb8afdea83b00f57f4b736d86ae35a91e87dfb878399ba01e42ac6048
Glioma__enh_2264,2264,Glioma,Glioma__enh_2264,train,Glioma/enh_2264.png,Glioma/enh_2264_mask.png,148d9e9ea2bf11dbc9d1349e03642ea5259b078e8a17d9b594768375d6f2e489,aafdfc1374adf16c3324e832d8af7726f8a6c1dd3cbda590976905be6af77d25
Glioma__enh_2265,2265,Glioma,Glioma__enh_2265,train,Glioma/enh_2265.png,Glioma/enh_2265_mask.png,92aef48c5fbb645fa9f00adeb17e9c1c0974eb627167cb0f0bd95a0f6927fa2a,fa720ff2c248d650a16c5ff58dc1a09169dde1e29267fa14753b332ea18d1f6a
Glioma__enh_2267,2267,Glioma,Glioma__enh_2267,train,Glioma/enh_2267.png,Glioma/enh_2267_mask.png,4109d0526d4984bcd86e1a9012f38140f28687aef5f25e763aa5833121b2a38f,df7803f01f4d0e6bcd6f62caa5ef7d9ee1746ad0ba054878ccf66b92148b281d
Glioma__enh_2269,2269,Glioma,Glioma__enh_2269,train,Glioma/enh_2269.png,Glioma/enh_2269_mask.png,f190240c6b95f3e32e43d736ac95a9ab279278eb277cae7cf1eaba13c55a2eef,3cceece7a7928a2dc16f0d4e45ab6a7059026ec9e09ad38b349c2fa4739dbd1f
Glioma__enh_2270,2270,Glioma,Glioma__enh_2270,train,Glioma/enh_2270.png,Glioma/enh_2270_mask.png,6cb3ec357b04c0bca4198bc88360387d287edb500a90aecba6802ce598af51a4,c790c30d677cfdb7bf73edb7cd4c16ac566167366cc94ca1b00cff4cb7fc73ab
Glioma__enh_2271,2271,Glioma,Glioma__enh_2271,train,Glioma/enh_2271.png,Glioma/enh_2271_mask.png,c498127d3bb9e233e544035414a19d831cf95b289c5109baa702d96f1f8c5595,40b40637944e566b2277f01734a6e1536d8282e81ebe238526996e3c760f833e
Glioma__enh_2272,2272,Glioma,Glioma__enh_2272,train,Glioma/enh_2272.png,Glioma/enh_2272_mask.png,87aef9ecf4d79d1240cbe8746b907e6cf962806c2ce183bb94e0d6b75ba5840e,f0246566cc1d0b2580615da52d4a199931cdeab12f70e7c759c3b62efb11d468
Glioma__enh_2273,2273,Glioma,Glioma__enh_2273,train,Glioma/enh_2273.png,Glioma/enh_2273_mask.png,13191a1ed70627d580371cc971e64645ab1da5a0608dcd39bad5ae63b95271d7,2cc8970da09040d6378f16de151a72b0bf6e8e065265e3d201e856d5dacdbfb8
Glioma__enh_2274,2274,Glioma,Glioma__enh_2274,train,Glioma/enh_2274.png,Glioma/enh_2274_mask.png,3808657e9e328b8a7f4c8f25db08c8b07456ed22d03e5ec0ecee54699a845fa3,be9f7c372c2b69b85dc2a3943d7970ccff0423573f361d2148867665148beeda
Glioma__enh_2275,2275,Glioma,Glioma__enh_2275,train,Glioma/enh_2275.png,Glioma/enh_2275_mask.png,cb2e19635e944b8ca85b00c9309774c4c26ae71302f2e0e61489e019be93942d,d45889455911bb1d06edeac0a13deb07b9725ad920c7442772c2cf765c66ca4a
Glioma__enh_2276,2276,Glioma,Glioma__enh_2276,train,Glioma/enh_2276.png,Glioma/enh_2276_mask.png,9c40faeb86895ccb328c80c0b5d459a04915907f0a3d604c951c7771b68c2d9e,1f36b09c1788288da0649b48cd256fc3fe9a18cc677dc38cf46365ca991cbe18
Glioma__enh_2277,2277,Glioma,Glioma__enh_2277,train,Glioma/enh_2277.png,Glioma/enh_2277_mask.png,3f9fc07bd292eea4d1cea0eb02afee9a9b3783fa2ebbb4097b689d5a225d8a98,6cdd90bacc551606f918c6b0b51690317cbeae2f935163296e6f3b5b7325e53c
Glioma__enh_2279,2279,Glioma,Glioma__enh_2279,train,Glioma/enh_2279.png,Glioma/enh_2279_mask.png,343dc0811a013c2df1a9ecc3c419d015ad24366c758b2d646cfa735780e3e7ff,345592ff0a916f9bef67c11084bf7985959aa40954b4ad155899b864eabfc4eb
Glioma__enh_2280,2280,Glioma,Glioma__enh_2280,train,Glioma/enh_2280.png,Glioma/enh_2280_mask.png,eb35aadf1691cca1333e3709165465c23a8109b6d8f592da005cc343741d3d0c,29ea42cc62f940a90b4024d7f68943049fc96e10bf06b48fe08fba78a1ce48ef
Glioma__enh_2282,2282,Glioma,Glioma__enh_2282,train,Glioma/enh_2282.png,Glioma/enh_2282_mask.png,12f85638fc62dcb5ff85ed640eda1520096e0aab65b61b2128679a91f2a15d56,dd45d221068af3545ef0a3c3f742cf5cb0c7383909556c3e57fa4e825824cd32
Glioma__enh_2284,2284,Glioma,Glioma__enh_2284,train,Glioma/enh_2284.png,Glioma/enh_2284_mask.png,5889ae20d0a44d226637726c00b0c43051b06827da7baf46f373850b6610eb6a,2692ed917bf37977179ea42eb041a34ec4afad8093ce616d33f08d3322181f37
Glioma__enh_2285,2285,Glioma,Glioma__enh_2285,train,Glioma/enh_2285.png,Glioma/enh_2285_mask.png,a94e649cf745f7898ee70baa34d0e8937f9ea67d64a4eda2a90401b949c249b0,dfb063482a0ccc7d93ccdd0fa8dd1f7b3b71528d218865b5653a3b428a82d86b
Glioma__enh_2287,2287,Glioma,Glioma__enh_2287,train,Glioma/enh_2287.png,Glioma/enh_2287_mask.png,ec896fe53cc128b959ae0ca4587572c1fa11ea153b6aed9be1fac4c057110f3b,621702efe093a60df45dc8554999daa481043021c5b0ce7c5744e674dcb6a5d7
Glioma__enh_2288,2288,Glioma,Glioma__enh_2288,train,Glioma/enh_2288.png,Glioma/enh_2288_mask.png,a28356bcbcd582717b7401b813aae93f95f4780b1a2b8833a07b29074a9dd5f7,4ffeed3fb7364eb9c6a90b3a96483708fb900659ecbf029957bd6c3e6a621d85
Glioma__enh_2289,2289,Glioma,Glioma__enh_2289,train,Glioma/enh_2289.png,Glioma/enh_2289_mask.png,a74a807cc81fa57d502160efbd005f5283e13cfd818de2618179cddc2e999930,71168347cd3234acdb257c815780195bde3b448da392c37885aa862e972ef7f3
Glioma__enh_2291,2291,Glioma,Glioma__enh_2291,train,Glioma/enh_2291.png,Glioma/enh_2291_mask.png,72ba5f1572cb7c0bc428dea9202114ec23509ae8c74cfba980637af42bbb4f43,b8d24567dc57935998e2173c9a3dec6b375802b08ea36a1e032f08684469b56b
Glioma__enh_2293,2293,Glioma,Glioma__enh_2293,train,Glioma/enh_2293.png,Glioma/enh_2293_mask.png,c7b379c20911803b36e9847ededca286e522511417892531b12c619d1d37cd5b,6731fe0d860e01af9b4d5cd6c548baeababba86989f3a1068c819c0db349a339
Glioma__enh_2294,2294,Glioma,Glioma__enh_2294,train,Glioma/enh_2294.png,Glioma/enh_2294_mask.png,763f416e8f749c7f55108fee3a1731e490bb263e9080291e7ceb8a42b6cbb821,877dfc7ffb24792bdc3fcb16e024b1a56299cfd1e04fd83612c49868ba2e9d52
Glioma__enh_2295,2295,Glioma,Glioma__enh_2295,train,Glioma/enh_2295.png,Glioma/enh_2295_mask.png,e4dc3dc5b498250ea81d3d704d82acaf0dca858c9b9e999f8ef52d10592f7b5f,4b72fb54babcf8f721c9a0127cec3a1ab1600823e41ebb75cec55daa9df309f7
Glioma__enh_2296,2296,Glioma,Glioma__enh_2296,train,Glioma/enh_2296.png,Glioma/enh_2296_mask.png,d67ca26e8474bae5f79c6ae42e83c4ab7a2c793b92240141bb26c24fd3a0347c,e7f20e702bbe6a296bc0c9bc11cb4265c4d53e024adb36216a0acb51e3110226
Glioma__enh_2297,2297,Glioma,Glioma__enh_2297,train,Glioma/enh_2297.png,Glioma/enh_2297_mask.png,e7ac1a6fb1719a4ab4aa81378ae19cd346f2459deafebce862f2feb320aa06d8,73b7aad38ed5dbbde02d3e4070ca6c7e85b508af82f65275b48ddecadec1dff2
Glioma__enh_2300,2300,Glioma,Glioma__enh_2300,train,Glioma/enh_2300.png,Glioma/enh_2300_mask.png,0c9b6344d2c0535e7e211fc932bb2e43e06b9db543135c4bbfaa63bc455f04d0,e7e174d4012576b521822a1e2ff21f0b1e71729b46e46fa9b704f78bc17a421c
Glioma__enh_2301,2301,Glioma,Glioma__enh_2301,train,Glioma/enh_2301.png,Glioma/enh_2301_mask.png,db3b7ca0ec5f07687052868a8daad3cf9e90f2e9e823e600e340474c0c70e6ba,25c2611608ea7fb912941b5058047720fcf57758ee768359026ed289a0dbcc34
Glioma__enh_2302,2302,Glioma,Glioma__enh_2302,train,Glioma/enh_2302.png,Glioma/enh_2302_mask.png,e10113975857e24c635c15cf71a95d144dfd3350f1736e74445563ea1762cfc2,b3c7fa1b8653aafefb0ecd3707444d064662140ab8c39203dbc7d3b6b9257466
Glioma__enh_2303,2303,Glioma,Glioma__enh_2303,train,Glioma/enh_2303.png,Glioma/enh_2303_mask.png,380d02ec37f56f809ff7a0e6dbd04ee5c98093241b416338910bfc5c0d6fd5d6,08cc1c77157ca860177ac5caafaebda6b8f17bade15294c1d95e778504acb023
Glioma__enh_2304,2304,Glioma,Glioma__enh_2304,train,Glioma/enh_2304.png,Glioma/enh_2304_mask.png,12c078f597229ba437f89799ab08281b08a0571ab36fa1b322aa67a3de22c924,216837e1e51ecf0f611ec5214d0ca33a49f3050509cad25bcb3e3966b5455545
Glioma__enh_2306,2306,Glioma,Glioma__enh_2306,train,Glioma/enh_2306.png,Glioma/enh_2306_mask.png,d18e59eff0082203795458450db3380177897d91a1e1a64c26b7f5317186153c,4de04a571baf3bfaecbe0cab8fd813691108a47e5501993f02e81b8b384f2c60
Glioma__enh_2307,2307,Glioma,Glioma__enh_2307,train,Glioma/enh_2307.png,Glioma/enh_2307_mask.png,a3a014c0c1884d8247b40ab6c5b951e6b588a776b2d43ee015861087b6e08fa3,4e7b26436b71f5ac6412652680e5d562814beda9c303d90fb882b973c63f63be
Glioma__enh_2308,2308,Glioma,Glioma__enh_2308,train,Glioma/enh_2308.png,Glioma/enh_2308_mask.png,1048675c175035dfa473e347147e4bbf59ca89cef74066cc9cfff7861fe54baa,37570a4abcf17a30646e6a7674559cdf4271baedd4a8ee38d20ece4e3cb52bba
Glioma__enh_2310,2310,Glioma,Glioma__enh_2310,train,Glioma/enh_2310.png,Glioma/enh_2310_mask.png,44ee6a10c7cc0a33ebe0c614b479e7fe9d26afb44889a3f81e3c82be3f32ed43,4c48a2db973ada2492655cd64a4a838017e3cebc05c3bfb66790c2c9013bd7e5
Glioma__enh_2311,2311,Glioma,Glioma__enh_2311,train,Glioma/enh_2311.png,Glioma/enh_2311_mask.png,3cb2428f1fb3aa9e7f52f3adfb9bd08957308e8b3f59032b62a35e2323952138,9b94eeb5458d817028e0e44ac3a3f9edd4e8e952feb980f84cf97fa32905498b
Glioma__enh_2312,2312,Glioma,Glioma__enh_2312,train,Glioma/enh_2312.png,Glioma/enh_2312_mask.png,57dda4453a3de4b10e69a471a4b2ccda9eb80b3d4a818c153c647911aee36ac5,4aaee87ec75cba12da27027fc1c3bc69931ca5d7a403bedc5d1f5e27be6e3cec
Glioma__enh_2313,2313,Glioma,Glioma__enh_2313,train,Glioma/enh_2313.png,Glioma/enh_2313_mask.png,9aae89a48280ae53bc7a64cd6278494d6ac37ba17e91c8255ffc6b9c1d941d2b,e4542bce76209a5eb2b2cdf1af2457e16e83b4c88c55f039ea76e1c0935f10e0
Glioma__enh_2314,2314,Glioma,Glioma__enh_2314,train,Glioma/enh_2314.png,Glioma/enh_2314_mask.png,5e24ea088875746d7287e434b9663afe2ba8eb9cc850292056cf8787ed879f38,45769c79cea19c693ac2cc0446b6647f6949d9ccac2c3bb8a841e79320b5707e
Glioma__enh_2316,2316,Glioma,Glioma__enh_2316,train,Glioma/enh_2316.png,Glioma/enh_2316_mask.png,93bafe0f5793ce732fb8accbf6a89a67728949e621743c23f01a1331fbf8aaeb,49543a6f149dd84470bb0b154f00594c88cac3ba9f290c6e69489c3dee7e4ab8
Glioma__enh_2318,2318,Glioma,Glioma__enh_2318,train,Glioma/enh_2318.png,Glioma/enh_2318_mask.png,58be796545942bb5e1432d40eda123469b5993f51f918857972819f372ea8906,b6534a8b7cfd97eca75781ba2ee5522067bc2f7dc6caffe35ef52de79c70f058
